POINT_X,POINT_Y,PLA,A,AC,CIB,CICCB,CUS,DBB,DOB,OC,P
721745.485982,4367454.69674,1.7156599760055542,23.90999984741211,18.05,0.6412699818611145,0.5491290092468262,2,441.5840148925781,458.72601318359375,4,17.894837503239042
721753.222185,4367454.7036,1.7716399431228638,23.8700008392334,18.05,0.6435539722442627,0.549390971660614,2,434.1659851074219,450.1650085449219,4,12.234716294984066
721760.958468,4367454.71039,1.8437399864196775,23.74399948120117,18.05,0.6459100246429443,0.5496709942817688,2,426.7550048828125,441.614013671875,4,5.539361210086932
721768.694671,4367454.71727,1.9026399850845337,23.64299964904785,18.05,0.6483399868011475,0.5499709844589233,2,419.3039855957031,433.0740051269531,4,1.9756379931191699
721776.430875,4367454.72415,1.9820799827575684,23.51300048828125,14.05,0.650846004486084,0.5502910017967224,5,411.8739929199219,424.5450134277344,2,1.0854297386818643
721784.167158,4367454.73104,2.0155599117279053,23.475000381469727,18.05,0.6439499855041504,0.5506309866905212,2,404.4649963378906,416.0280151367188,4,0.5839815854300134
721791.903363,4367454.73794,2.0399301052093506,23.499000549316406,18.05,0.6467400193214417,0.5509939789772034,2,398.8980102539063,407.5239868164063,4,0.5024810370048273
721799.639571,4367454.74477,2.0717599391937256,23.513999938964844,18.05,0.6496210098266602,0.5513790249824524,2,391.4490051269531,399.0329895019531,4,1.1031678912814085
721807.375855,4367454.75168,2.1027400493621826,23.507999420166016,18.05,0.6496210098266602,0.5517879724502563,2,384.02099609375,399.0329895019531,4,1.2701095285523778
721815.112062,4367454.75861,2.132810115814209,23.46699905395508,18.05,0.6525939702987671,0.5522220134735107,2,376.6170043945313,390.5559997558594,4,0.01768489825358062
721822.848346,4367454.76554,2.1623098850250244,23.489999771118164,18.05,0.6556640267372131,0.5526819825172424,2,369.2369995117188,382.0929870605469,4,0.8764971593784957
721830.584557,4367454.7724,2.1895198822021484,23.46699905395508,18.05,0.738565981388092,0.5531690120697021,2,361.8840026855469,373.6470031738281,4,1.554763334329073
721838.320765,4367454.77934,2.231369972229004,23.441999435424805,18.05,0.7407640218734741,0.5536850094795227,2,354.5589904785156,365.2170104980469,4,0.9099926197541989
721846.057052,4367454.7863,2.250230073928833,23.41699981689453,18.05,0.7430440187454224,0.5542299747467041,2,347.2640075683594,356.80499267578125,4,2.582753826549418
721853.793261,4367454.79326,2.26528000831604,23.26499938964844,35.05,0.745406985282898,0.5507410168647766,5,341.81298828125,348.4110107421875,2,1.431592438482141
