POINT_X,POINT_Y,PLA,grid_cod,A,AC,B,CIB,CICCB,CUS,DBB,DOB,OC,P
722566.228804,4366538.47429,0.7536159753799438,37012,19.70400047302246,10,0,0.1622020006179809,0.7017819881439209,4,298.8039855957031,832.5999755859375,3,2.675230026245117
722573.966054,4366538.48191,0.7582719922065735,37013,19.53300094604492,10,0,0.1616159975528717,0.7011740207672119,4,295.2690124511719,833.0079956054688,3,0.5492979884147644
722581.703226,4366538.48953,0.7722510099411011,37014,19.48900032043457,10,0,0.1610040068626403,0.7054089903831482,4,290.6820068359375,833.5180053710938,3,1.319219946861267
722589.440401,4366538.49708,0.8031560182571411,37015,19.53700065612793,10,0,0.1603640019893646,0.7041090130805969,4,286.0069885253906,834.1279907226562,3,0.2083809971809387
722597.177652,4366538.50472,0.8197420239448547,37016,19.518999099731445,10,0,0.1596940010786056,0.7025359869003296,4,281.32501220703125,834.8359985351562,3,0.5829780101776123
722604.914826,4366538.51236,0.8367999792098999,37017,19.575000762939453,10,0,0.1596940010786056,0.70067298412323,4,276.06500244140625,834.8359985351562,3,0.3709020018577575
722612.652078,4366538.52002,0.8575479984283447,37018,19.3700008392334,10,0,0.1612630039453506,0.6985059976577759,4,270.739990234375,835.6420288085938,3,6.717979907989502
722620.389253,4366538.52767,1.034600019454956,37019,18.336000442504883,10,0,0.16041000187397,0.6960210204124451,4,265.5480041503906,836.5430297851562,3,1.845460057258606
722628.126431,4366538.53526,1.1985900402069092,37020,18.23900032043457,10,0,0.1595290005207061,0.6941810250282288,4,260.5,837.5390014648438,3,2.120569944381714
722635.863685,4366538.54294,1.3193000555038452,37021,18.211000442504883,10,0,0.1586190015077591,0.6911389827728271,4,256.6319885253906,838.6290283203125,3,2.1440300941467285
722643.600862,4366538.55062,1.4337199926376345,37022,18.23900032043457,10,0,0.1576790064573288,0.687749981880188,4,251.46800231933597,839.81201171875,3,3.396090030670166
722651.338039,4366538.55831,1.4410500526428225,37023,18.198999404907227,10,0,0.1567080020904541,0.6840069890022278,4,245.57699584960935,841.0869750976562,3,4.744629859924316
722659.075296,4366538.56594,1.4605400562286377,37024,18.15900039672852,10,0,0.1557060033082962,0.6799049973487854,4,239.26600646972656,842.4530029296875,3,3.6716599464416495
722666.812475,4366538.57364,1.3884700536727903,37025,18.20400047302246,10,0,0.1557060033082962,0.6720430254936218,4,233.0319976806641,842.4530029296875,3,5.126180171966553
722674.549731,4366538.58136,1.3164700269699097,37026,18.132999420166016,10,0,0.1546709984540939,0.6671469807624817,4,226.91000366210935,843.9099731445312,3,6.401470184326172
722682.28691,4366538.58908,1.2331199645996094,37027,18.214000701904297,10,0,0.1536040008068084,0.6618940234184265,4,220.843994140625,845.4559936523438,3,6.337830066680908
722690.02409,4366538.59681,1.1617799997329712,37028,18.22599983215332,10,0,0.1525039970874786,0.6562929749488831,4,214.5970001220703,847.0910034179688,3,0.3722259998321533
722697.76135,4366538.60447,1.1079399585723877,37029,18.097000122070312,10,0,0.1513710021972656,0.6503499746322632,4,209.9900054931641,848.8140258789062,3,1.422510027885437
722705.498531,4366538.61221,1.044059991836548,37030,17.667999267578125,8,0,0.1502050012350082,0.6440790295600891,1,203.6569976806641,850.6240234375,4,6.391900062561035
722713.235713,4366538.61996,1.0638099908828735,37031,18.099000930786133,8,0,0.1490080058574676,0.6374930143356323,1,197.1999969482422,852.52001953125,4,5.568900108337402
722001.409269,4366545.6467,0.2136169970035553,37277,20.961000442504883,4,0,0.4634560048580169,0.5982080101966858,5,736.1220092773438,0.0,2,0.5301669836044312
722009.146472,4366545.65375,0.222804993391037,37278,20.988000869750977,4,0,0.4694670140743255,0.6010239720344543,5,728.9580078125,986.2789916992188,2,0.4762769937515259
722016.8836,4366545.66074,0.2324309945106506,37279,21.166000366210938,8,0,0.4668630063533783,0.6038659811019897,4,721.802978515625,981.5709838867188,1,1.9575200080871584
722024.620726,4366545.6678,0.2424979954957962,37280,21.194000244140625,8,0,0.4642220139503479,0.6067349910736084,4,714.6500244140625,976.9119873046876,1,0.5855420231819153
722032.357931,4366545.67488,0.2530120015144348,37281,21.19599914550781,8,0,0.461544007062912,0.6096280217170715,4,707.4940185546875,972.3040161132812,4,1.2187399864196775
722040.095058,4366545.68196,0.2639710009098053,37282,21.03899955749512,8,0,0.4588289856910705,0.6125460267066956,4,700.3369750976562,967.7490234375,1,0.4241740107536316
722047.832263,4366545.68905,0.272486001253128,37283,21.051000595092773,8,0,0.4560759961605072,0.6154879927635193,4,694.9710083007812,963.2449951171876,1,1.0109699964523315
722055.569394,4366545.69607,0.2842290103435516,37284,20.979999542236328,8,0,0.4560759961605072,0.6047850251197815,4,687.8170166015625,963.2449951171876,1,1.1066700220108032
722063.306523,4366545.70318,0.2964150011539459,37285,20.934999465942383,8,0,0.4532859921455383,0.6074470281600952,4,680.6610107421875,958.7960205078124,1,0.9064819812774658
722071.04373,4366545.71029,0.3105579912662506,37286,20.902999877929688,8,0,0.4504590034484863,0.6101329922676086,4,673.5040283203125,954.4010009765624,1,0.9337210059165956
722078.78086,4366545.71742,0.3242869973182678,37287,20.93099975585937,8,0,0.4475950002670288,0.6128439903259277,4,666.3629760742188,950.0609741210938,1,0.7905169725418091
722086.517991,4366545.72454,0.3578909933567047,37288,20.87800025939941,8,0,0.4446940124034881,0.615576982498169,4,659.2420043945312,945.7769775390624,1,0.6530960202217102
722094.255202,4366545.73161,0.3723199963569641,37289,20.851999282836918,8,0,0.441756010055542,0.6183339953422546,4,652.1409912109375,941.551025390625,1,0.7141759991645813
722101.992333,4366545.73875,0.3834019899368286,37290,20.819000244140625,8,0,0.4387809932231903,0.6211130023002625,4,646.8289794921875,937.3829956054688,1,0.178394004702568
722109.729543,4366545.7459,0.3985059857368469,37291,20.80599975585937,8,0,0.4357709884643554,0.6229770183563232,4,639.7659912109375,933.2730102539062,1,0.6271529793739319
722117.466676,4366545.75306,0.4009970128536224,37292,20.79700088500977,8,0,0.4357709884643554,0.6257910132408142,4,632.7239990234375,933.2730102539062,1,0.7554799914360046
722125.203809,4366545.76023,0.3778499960899353,37293,20.843000411987305,8,0,0.4567599892616272,0.6286249756813049,4,625.7059936523438,929.2239990234376,1,0.2006620019674301
722132.941023,4366545.76733,0.3550130128860473,37294,20.84199905395508,8,0,0.4533919990062713,0.631479024887085,4,618.7119750976562,925.2349853515624,1,0.4491319954395294
722140.678157,4366545.77451,0.3324579894542694,37295,20.808000564575195,8,0,0.44998300075531,0.6343510150909424,4,611.7420043945312,921.3079833984376,1,0.3709279894828796
722148.415292,4366545.7817,0.3101620078086853,37296,20.825000762939453,8,0,0.4465340077877044,0.637241005897522,4,604.7969970703125,917.4439697265624,4,1.8651299476623533
722156.152507,4366545.78882,0.2880879938602447,37297,20.827999114990234,8,0,0.4430460035800934,0.6401479840278625,2,597.8800048828125,913.6430053710938,4,1.35657000541687
722163.889643,4366545.79603,0.2716600000858307,37298,20.833999633789062,8,0,0.4395189881324768,0.6430709958076477,2,592.708984375,909.906005859375,1,1.6332499980926514
722171.626857,4366545.80324,0.249900996685028,37299,20.79599952697754,8,0,0.4359560012817383,0.6460099816322327,4,585.8400268554688,906.2349853515624,1,5.545470237731934
722179.363994,4366545.81047,0.2383249998092651,37300,20.565000534057617,2,0,0.4359560012817383,0.648963987827301,5,578.9990234375,906.2349853515624,1,0.3475219905376434
722187.101131,4366545.81769,0.2162459939718246,37301,20.756999969482425,8,0,0.4323570132255554,0.6519309878349304,4,572.1890258789062,902.6300048828124,1,0.3724629878997803
722194.838347,4366545.82493,0.1941680014133453,37302,20.80299949645996,8,0,0.4287239909172058,0.6634669899940491,2,565.4099731445312,899.093017578125,4,0.4961990118026733
722202.575488,4366545.8321,0.1720490008592605,37303,20.808000564575195,8,0,0.4250569939613342,0.6355530023574829,4,558.6630249023438,895.6229858398438,1,0.3393459916114807
722210.312627,4366545.83935,0.1603579968214035,37304,20.566999435424805,8,0,0.4213590025901794,0.6380990147590637,4,551.948974609375,892.2230224609375,1,2.029599905014038
722218.049844,4366545.84661,0.1720259934663772,37305,20.51099967956543,8,0,0.417629987001419,0.6406559944152832,4,545.27099609375,888.8920288085938,1,0.4092090129852295
722225.786984,4366545.85388,0.1889339983463287,37306,20.450000762939453,8,0,0.4138720035552978,0.6432210206985474,4,540.2849731445312,885.6329956054688,1,0.5278570055961609
722233.524202,4366545.86116,0.2182369977235794,37307,20.42200088500977,8,0,0.410084992647171,0.6457939743995667,4,533.6220092773438,882.4450073242188,1,0.5220010280609131
722241.261346,4366545.86836,0.2631050050258636,37308,20.441999435424805,8,0,0.410084992647171,0.6483740210533142,4,526.9719848632812,882.4450073242188,1,0.3580920100212097
722248.998488,4366545.87565,0.3091770112514496,37309,20.43099975585937,8,0,0.4062719941139221,0.6509609818458557,4,520.3109741210938,879.3300170898438,1,0.0365258008241653
722256.73563,4366545.88295,0.3548769950866699,37310,20.392000198364254,8,0,0.4024339914321899,0.6535519957542419,4,513.6890258789062,876.2890014648438,1,0.3342770040035248
722264.472851,4366545.89026,0.4001449942588806,37311,20.40699958801269,8,0,0.3985710144042969,0.6561490297317505,4,507.1050109863281,873.322021484375,1,0.5015760064125061
722272.209996,4366545.89749,0.4509240090847015,37312,20.43899917602539,8,0,0.3946860134601593,0.6587479710578918,4,500.5639953613281,870.4310302734375,1,1.62663996219635
722279.947218,4366545.90482,0.4937309920787811,37313,20.347000122070312,8,0,0.3907789885997772,0.6604819893836975,4,495.68499755859375,867.6170043945312,1,0.3546940088272095
722287.684362,4366545.91214,0.5502470135688782,37314,20.354999542236328,8,0,0.3868510127067566,0.6630839705467224,4,489.2200012207031,864.8800048828125,1,0.3697119951248169
722295.421507,4366545.91948,0.6118509769439697,37315,20.28499984741211,8,0,0.3829050064086914,0.6656870245933533,4,482.7999877929688,862.2210083007812,1,1.5466699600219729
722303.158732,4366545.92675,0.6662619709968567,37316,20.35700035095215,8,0,0.3829050064086914,0.668287992477417,4,476.4240112304688,862.2210083007812,4,0.7998219728469849
722310.895878,4366545.9341,0.7195680141448975,37317,20.290000915527344,8,0,0.378940999507904,0.6708869934082031,4,470.0,859.6409912109375,1,0.1980880051851272
722318.633102,4366545.94146,0.7714390158653259,37318,20.3439998626709,8,0,0.3749609887599945,0.6821449995040894,2,463.625,857.1409912109375,4,0.864208996295929
722326.37025,4366545.94883,0.8213019967079163,37319,20.242000579833984,8,0,0.3709659874439239,0.6845399737358093,4,457.2000122070313,854.7219848632812,4,0.9641349911689758
722334.107397,4366545.95621,0.8247529864311218,37320,20.041000366210938,9,0,0.3669579923152923,0.6869230270385742,5,450.8210144042969,852.385009765625,1,2.9894800186157227
722341.844625,4366545.96351,0.8252580165863037,37321,20.04599952697754,2,0,0.3629370033740997,0.6892939805984497,5,446.0719909667969,850.1309814453125,1,1.854529976844788
722349.581774,4366545.9709,0.8182049989700317,37322,20.11199951171875,9,0,0.3589060008525848,0.6916509866714478,4,439.7860107421875,847.9600219726562,3,0.3153280019760132
722357.318923,4366545.9783,0.814499020576477,37323,20.0939998626709,9,0,0.3548640012741089,0.6939929723739624,4,433.5570068359375,845.8740234375,3,0.344078004360199
722365.056151,4366545.98571,0.8116970062255859,37324,20.089000701904297,9,0,0.3548640012741089,0.6663740277290344,4,427.3869934082031,845.8740234375,3,0.4274370074272156
722372.793301,4366545.99312,0.8044469952583313,37325,20.09499931335449,9,0,0.3508149981498718,0.6686239838600159,4,421.2789916992188,843.8729858398438,3,0.5702499747276306
722380.530529,4366546.00055,0.8001480102539062,37326,20.07699966430664,9,0,0.3467589914798736,0.6708570122718811,4,413.9179992675781,841.9580078125,3,0.3904669880867004
722388.267683,4366546.0079,0.7914140224456787,37327,20.09000015258789,9,0,0.3426969945430755,0.6730700135231018,4,407.9219970703125,840.1309814453125,3,0.555321991443634
722396.004835,4366546.01533,0.786221981048584,37328,20.07099914550781,9,0,0.3386310040950775,0.6832990050315857,4,401.9949951171875,838.3909912109375,3,0.3764190077781677
722403.742065,4366546.02278,0.7792050242424011,37329,20.125999450683597,9,0,0.3345629870891571,0.6852160096168518,4,397.5979919433594,836.739990234375,3,0.9534180164337158
722411.479218,4366546.03023,0.7696210145950317,37330,20.197999954223636,9,0,0.3304930031299591,0.6871039867401123,4,391.8009948730469,835.177978515625,3,0.6144599914550781
722419.216374,4366546.03761,0.7598710060119629,37331,20.15800094604492,9,0,0.3264229893684387,0.6889610290527344,4,386.0830078125,833.7069702148438,3,0.3494420051574707
722426.953605,4366546.04508,0.7500590085983276,37332,20.145999908447266,9,0,0.3264229893684387,0.6907820105552673,4,380.4259948730469,833.7069702148438,3,0.1826069951057434
722434.69076,4366546.05256,0.7403010129928589,37333,20.16699981689453,9,0,0.3223539888858795,0.6925619840621948,4,374.8330078125,832.3270263671875,3,0.3820900022983551
722442.427992,4366546.06004,0.7307320237159729,37334,20.19700050354004,9,0,0.3182890117168426,0.6942980289459229,4,369.3290100097656,831.0390014648438,3,0.151758000254631
722450.165148,4366546.06753,0.7272509932518005,37335,20.17799949645996,9,0,0.3142270147800445,0.6954270005226135,4,363.9179992675781,829.843994140625,3,0.2247759997844696
722457.902307,4366546.07495,0.7205389738082886,37336,20.173999786376957,9,0,0.3101699948310852,0.6970750093460083,4,359.9219970703125,828.7429809570312,3,0.1426150053739547
722465.639541,4366546.08246,0.7121959924697876,37337,20.208999633789062,9,0,0.305290013551712,0.6986610293388367,4,354.6830139160156,827.7369995117188,3,1.0011500120162964
722473.376698,4366546.08998,0.7047790288925171,37338,20.207000732421875,6,0,0.301252007484436,0.7001789808273315,3,349.5480041503906,826.8259887695312,4,0.3492420017719269
722481.113856,4366546.0975,0.6985759735107422,37339,20.24399948120117,6,0,0.301252007484436,0.7016199827194214,3,344.3080139160156,826.0130004882812,4,0.7019879817962646
722488.851094,4366546.10495,0.6939110159873962,37340,20.32900047302246,6,0,0.2972230017185211,0.7029759883880615,3,339.06298828125,826.0130004882812,4,0.5057010054588318
722496.588253,4366546.11249,0.6910970211029053,37341,20.36899948120117,6,0,0.2932040095329284,0.7042350172996521,3,333.9280090332031,825.2969970703125,4,1.3609000444412231
722504.32549,4366546.12003,0.690405011177063,37342,20.61400032043457,5,0,0.2891980111598968,0.7053890228271484,5,328.9070129394531,824.6799926757812,3,0.9079440236091614
722512.06265,4366546.12759,0.6919860243797302,37343,20.39299964904785,10,0,0.2852050065994262,0.7064250111579895,4,324.0060119628906,824.1649780273438,3,2.077120065689087
722519.79981,4366546.13515,0.6946790218353271,37344,20.238000869750977,10,0,0.2870059907436371,0.7073310017585754,4,320.4119873046875,823.7529907226562,3,1.2262200117111206
722527.537051,4366546.14264,0.7001839876174927,37345,20.145000457763672,10,0,0.2829900085926056,0.708092987537384,4,315.6010131835937,823.448974609375,3,0.8091850280761719
722535.274212,4366546.15021,0.7076839804649353,37346,20.19700050354004,10,0,0.2789889872074127,0.7086970210075378,4,310.8500061035156,823.260986328125,3,1.872220039367676
722543.011375,4366546.1578,0.7169169783592224,37347,20.05299949645996,10,0,0.2789889872074127,0.7091280221939087,4,306.2349853515625,823.260986328125,3,0.5870220065116882
722550.748615,4366546.16539,0.7276189923286438,37348,20.03899955749512,10,0,0.2750029861927032,0.7093679904937744,4,301.6019897460937,823.260986328125,3,0.3616920113563537
722558.485778,4366546.17299,0.7112579941749573,37349,20.00300025939941,10,0,0.2710340023040771,0.7094029784202576,4,296.8970031738281,823.448974609375,3,1.1600899696350098
722566.222944,4366546.18051,0.752265989780426,37350,19.8439998626709,10,0,0.1631940007209777,0.7092130184173584,4,292.3349914550781,823.7529907226562,3,5.264540195465088
722573.960185,4366546.18813,0.7745760083198547,37351,19.584999084472656,10,0,0.1626179963350296,0.7138540148735046,4,288.8039855957031,824.1649780273438,3,0.2822479903697967
722581.69735,4366546.19575,0.7865509986877441,37352,19.559999465942383,10,0,0.1620129942893982,0.7129819989204407,4,284.1130065917969,824.6799926757812,3,0.2982679903507232
722589.434593,4366546.20338,0.803272008895874,37353,19.57200050354004,10,0,0.1613810062408447,0.7118430137634277,4,279.5710144042969,825.2969970703125,3,0.2264720052480697
722597.171759,4366546.21102,0.8195899724960327,37354,19.573999404907227,10,0,0.1607179939746856,0.7104200124740601,4,274.8240051269531,826.0130004882812,3,0.3274529874324798
722604.908927,4366546.21859,0.8367419838905334,37355,19.576000213623047,10,0,0.1607179939746856,0.7086949944496155,4,270.1849975585937,826.0130004882812,3,0.2230599969625473
722612.646172,4366546.22624,0.8533329963684082,37356,19.48600006103516,10,0,0.1600250005722046,0.7066519856452942,4,264.7640075683594,826.8259887695312,3,7.776400089263916
722620.383339,4366546.2339,1.0783300399780271,37357,18.410999298095703,10,0,0.1592999994754791,0.7042750120162964,4,259.4530029296875,827.7369995117188,3,0.5969430208206177
722628.120585,4366546.24157,1.2011499404907229,37358,18.26000022888184,10,0,0.1605650037527084,0.7024980187416077,4,254.2830047607422,828.7429809570312,3,1.1741900444030762
722635.857753,4366546.24925,1.258470058441162,37359,18.33699989318848,10,0,0.1596550047397613,0.6995350122451782,4,250.5030059814453,829.843994140625,3,1.1111700534820557
722643.594924,4366546.25685,1.3317500352859497,37360,18.299999237060547,10,0,0.1587139964103698,0.6962050199508667,4,245.3489990234375,831.0390014648438,3,0.5192430019378662
722651.332171,4366546.26454,1.339359998703003,37361,18.378999710083008,10,0,0.1577399969100952,0.6925020217895508,4,240.2079925537109,832.3270263671875,3,1.5968899726867676
722659.069342,4366546.27224,1.4621700048446655,37362,18.22599983215332,10,0,0.1567330062389373,0.6884170174598694,4,234.3070068359375,833.7069702148438,3,1.5610599517822266
722666.806512,4366546.27995,1.376729965209961,37363,18.416000366210938,10,0,0.1567330062389373,0.6839500069618225,4,228.03500366210935,833.7069702148438,3,0.465831995010376
722674.543763,4366546.28759,1.2913999557495115,37364,18.246000289916992,10,0,0.155690997838974,0.6757169961929321,4,221.7749938964844,835.177978515625,3,0.4721370041370392
722682.280935,4366546.29531,1.206089973449707,37365,18.257999420166016,10,0,0.1546140015125274,0.670412003993988,4,215.6289978027344,836.739990234375,3,1.8122700452804563
722690.018107,4366546.30304,1.1275999546051023,37366,18.207000732421875,10,0,0.1535000056028366,0.6647369861602783,4,209.60899353027344,838.3909912109375,3,1.0137200355529783
722697.755357,4366546.31078,1.0729000568389893,37367,18.093000411987305,10,0,0.1523510068655014,0.65870201587677,4,204.8999938964844,840.1309814453125,3,1.435520052909851
722705.492531,4366546.31852,1.0220400094985962,37368,17.709999084472656,8,0,0.1511639952659607,0.6523200273513794,1,198.71600341796875,841.9580078125,4,2.380800008773804
722713.229707,4366546.3262,1.0397599935531616,37369,18.349000930786133,8,0,0.1499409973621368,0.6456059813499451,1,192.427001953125,843.8729858398438,4,4.242730140686035
722001.404046,4366553.35288,0.2218270003795623,37615,21.041000366210938,4,0,0.4659410119056701,0.5988820195198059,5,732.614990234375,0.0,2,0.6803249716758728
722009.141163,4366553.35993,0.23123599588871,37616,20.965999603271484,4,0,0.4633539915084839,0.6016860008239746,5,725.416015625,978.7830200195312,2,0.2016240060329437
722016.878281,4366553.36699,0.2410929948091507,37617,21.21699905395508,8,0,0.4607279896736145,0.6045190095901489,4,718.2340087890625,974.0430297851562,1,2.4490199089050293
722024.61548,4366553.37398,0.2513999938964844,37618,21.201000213623047,8,0,0.4664889872074127,0.6073809862136841,2,711.0700073242188,969.35400390625,4,1.0803799629211426
722032.352599,4366553.38106,0.262158989906311,37619,21.145999908447266,8,0,0.4638040065765381,0.6102690100669861,4,703.9149780273438,964.7139892578124,1,0.8876230120658875
722040.089719,4366553.38814,0.273371011018753,37620,21.08699989318848,8,0,0.4610809981822967,0.6131830215454102,4,696.760986328125,960.1270141601562,1,0.7851129770278931
722047.826916,4366553.39523,0.2820760011672973,37621,21.17300033569336,8,0,0.4583190083503723,0.6161220073699951,2,691.3930053710938,955.593017578125,1,0.3396340012550354
722055.564037,4366553.40233,0.2940770089626312,37622,21.149999618530277,8,0,0.4583190083503723,0.6190869808197021,2,684.2369995117188,955.593017578125,1,0.2831040024757385
722063.301236,4366553.40944,0.3065240085124969,37623,21.017000198364254,8,0,0.4555189907550812,0.6080099940299988,4,677.0819702148438,951.1119995117188,1,1.7632499933242798
722071.03836,4366553.41648,0.3214130103588104,37624,20.981000900268555,8,0,0.4526819884777069,0.6107040047645569,4,669.927978515625,946.6849975585938,1,1.2938899993896484
722078.775483,4366553.4236,0.3354589939117431,37625,21.049999237060547,8,0,0.4498060047626495,0.6134240031242371,2,662.7730102539062,942.3140258789062,4,0.5560889840126038
722086.512683,4366553.43073,0.3694500029087066,37626,21.07900047302246,8,0,0.4468919932842254,0.6161689758300781,4,655.6160278320312,937.9990234375,1,0.8041930198669434
722094.249806,4366553.43787,0.3841879963874817,37627,21.15699958801269,8,0,0.4439409971237182,0.6189389824867249,2,648.4749755859375,933.7420043945312,1,0.0658373013138771
722101.98693,4366553.44501,0.3954960107803345,37628,21.013999938964844,8,0,0.4409529864788055,0.6217319965362549,4,643.1329956054688,929.5419921875,4,2.1384201049804688
722109.724135,4366553.45209,0.4109039902687073,37629,20.972000122070312,8,0,0.4379270076751709,0.6236079931259155,4,636.0280151367188,925.4019775390624,1,1.5494199991226196
722117.46126,4366553.45925,0.4050880074501037,37630,20.952999114990234,8,0,0.4379270076751709,0.6264399886131287,4,628.9450073242188,925.4019775390624,1,1.8094600439071653
722125.198463,4366553.46642,0.3822270035743713,37631,20.97800064086914,8,0,0.4348640143871307,0.6292939782142639,4,621.8839721679688,921.3209838867188,1,2.689039945602417
722132.935589,4366553.47359,0.3596689999103546,37632,20.923999786376957,8,0,0.4551869928836822,0.6321690082550049,4,614.8460083007812,917.302001953125,1,1.7525099515914917
722140.672718,4366553.4807,0.3373830020427704,37633,20.93400001525879,8,0,0.4517500102519989,0.6350650191307068,4,607.8319702148438,913.343994140625,1,0.6240950226783752
722148.409922,4366553.48789,0.3153440058231354,37634,20.77300071716309,8,0,0.4482730031013489,0.6379809975624084,4,600.843017578125,909.448974609375,1,0.5590360164642334
722156.14705,4366553.49509,0.2935180068016052,37635,20.7450008392334,8,0,0.4447560012340545,0.6409149765968323,4,593.8790283203125,905.6179809570312,1,0.2078150063753128
722163.884179,4366553.50229,0.2772670090198517,37636,20.691999435424805,8,0,0.4411999881267547,0.6438680291175842,4,588.6729736328125,901.8510131835938,1,0.9422630071640016
722171.621387,4366553.50943,0.2568869888782501,37637,20.64900016784668,8,0,0.4376069903373718,0.6468380093574524,4,581.7559814453125,898.1500244140625,1,1.0992300510406494
722179.358516,4366553.51665,0.2473029941320419,37638,20.583999633789062,2,0,0.4376069903373718,0.6498249769210815,5,574.8670043945312,898.1500244140625,4,1.2846499681472778
722187.095646,4366553.52388,0.2275490015745163,37639,20.80299949645996,8,0,0.4339779913425445,0.6614949703216553,4,568.0070190429688,894.5159912109375,1,1.0735100507736206
722194.832854,4366553.53112,0.2077870070934295,37640,20.8129997253418,8,0,0.4303129911422729,0.6644150018692017,2,561.177001953125,890.948974609375,4,0.663470983505249
722202.569985,4366553.53837,0.216739997267723,37641,20.7810001373291,8,0,0.4266160130500793,0.6673539876937866,4,554.3790283203125,887.4500122070312,4,0.1362729966640472
722210.307196,4366553.54554,0.2288679927587509,37642,20.593000411987305,8,0,0.422885000705719,0.670295000076294,4,547.6129760742188,884.02099609375,1,1.47038996219635
722218.044328,4366553.5528,0.242464005947113,37643,20.52300071716309,8,0,0.4191240072250366,0.6421300172805786,4,540.8809814453125,880.6619873046875,1,0.2984960079193115
722225.781461,4366553.56007,0.2553710043430328,37644,20.516000747680664,8,0,0.4153330028057098,0.644752025604248,4,535.85400390625,877.3740234375,1,0.2560800015926361
722233.518671,4366553.56735,0.2956770062446594,37645,20.48600006103516,8,0,0.4115130007266998,0.6473850011825562,4,529.1840209960938,874.1589965820312,1,0.3132019937038421
722241.255805,4366553.57463,0.329243004322052,37646,20.43899917602539,8,0,0.4115130007266998,0.6500269770622253,4,522.531982421875,874.1589965820312,1,0.6517639756202698
722248.992941,4366553.58184,0.3753989934921264,37647,20.3799991607666,8,0,0.4076659977436065,0.6526780128479004,4,515.8759765625,871.0170288085938,1,0.1867550015449524
722256.730153,4366553.58915,0.4211919903755188,37648,20.34499931335449,8,0,0.40379399061203,0.6553369760513306,4,509.2149963378906,867.948974609375,1,0.1573199927806854
722264.467289,4366553.59645,0.4665679931640625,37649,20.347999572753903,8,0,0.3998970091342926,0.6580020189285278,4,502.572998046875,864.9559936523438,1,0.3693970143795013
722272.204502,4366553.60377,0.511476993560791,37650,20.31399917602539,8,0,0.3959769904613495,0.6606730222702026,4,495.9719848632813,862.0390014648438,1,0.615336000919342
722279.94164,4366553.61101,0.5448129773139954,37651,20.295000076293945,8,0,0.3920350074768066,0.6624559760093689,4,491.0480041503906,859.197998046875,1,0.3639540076255798
722287.678777,4366553.61834,0.5887619853019714,37652,20.256000518798828,8,0,0.3880729973316192,0.6651340126991272,4,484.5199890136719,856.4359741210938,1,0.2249490022659301
722295.415992,4366553.62568,0.6379470229148865,37653,20.290000915527344,8,0,0.3840909898281097,0.6678140163421631,4,478.0379943847656,853.7529907226562,1,0.0609773993492126
722303.15313,4366553.63302,0.6800100207328796,37654,20.367000579833984,8,0,0.3840909898281097,0.6704959869384766,2,471.60198974609375,853.7529907226562,1,0.658905029296875
722310.890268,4366553.64038,0.7211779952049255,37655,20.423999786376957,8,0,0.3800919950008392,0.6731780171394348,4,465.2139892578125,851.1489868164062,1,1.8033100366592407
722318.627487,4366553.64766,0.7676830291748047,37656,20.451000213623047,8,0,0.3760760128498077,0.6845110058784485,2,458.8030090332031,848.6259765625,4,0.3378329873085022
722326.364626,4366553.65503,0.8180029988288879,37657,20.34600067138672,8,0,0.3720459938049316,0.6869879961013794,2,452.4110107421875,846.1840209960938,4,1.6135200262069702
722334.101844,4366553.66241,0.8455849885940552,37658,19.992000579833984,9,0,0.3680010139942169,0.689454972743988,5,446.0039978027344,843.8250122070312,1,2.035749912261963
722341.838984,4366553.66979,0.8461480140686035,37659,20.041000366210938,9,0,0.3639450073242187,0.6919140219688416,4,441.2030029296875,841.5490112304688,1,1.723180055618286
722349.576126,4366553.67718,0.8376100063323975,37660,20.12800025939941,9,0,0.3598769903182983,0.6943609714508057,4,434.8469848632813,839.3569946289062,3,0.2127519994974136
722357.313347,4366553.6845,0.8322769999504089,37661,20.089000701904297,9,0,0.3558000028133392,0.6967960000038147,4,428.5459899902344,837.2509765625,3,0.5260180234909058
722365.050489,4366553.69191,0.8281630277633667,37662,20.073999404907227,9,0,0.3558000028133392,0.6992179751396179,4,422.3030090332031,837.2509765625,3,0.3399010002613067
722372.787632,4366553.69932,0.8199440240859985,37663,20.059999465942383,9,0,0.3517149984836578,0.7016239762306213,4,416.1199951171875,835.22998046875,3,0.1972409933805465
722380.524852,4366553.70675,0.8111879825592041,37664,19.99799919128418,9,0,0.3476229906082153,0.6745200157165527,4,410.0,833.2969970703125,3,0.8135409951210022
722388.261996,4366553.71418,0.80205899477005,37665,20.00900077819824,9,0,0.3435249924659729,0.6850900053977966,4,403.9460144042969,831.4509887695312,3,0.3394509851932525
722395.999143,4366553.72154,0.7950379848480225,37666,20.03199958801269,9,0,0.3394240140914917,0.6871520280838013,4,399.4500122070313,829.6939697265625,3,0.418489009141922
722403.736365,4366553.72898,0.7889329791069031,37667,20.076000213623047,9,0,0.3353199958801269,0.6891949772834778,4,393.5169982910156,828.0260009765625,3,1.0814800262451172
722411.47351,4366553.73644,0.7791730165481567,37668,20.166000366210938,9,0,0.3312140107154846,0.6912130117416382,4,387.6600036621094,826.448974609375,3,0.1683409959077835
722419.210734,4366553.7439,0.7692970037460327,37669,20.152999877929688,9,0,0.3271090090274811,0.6932049989700317,4,381.8800048828125,824.9630126953125,3,0.2922529876232147
