OBJECTID,Id,Tipo,Eje_X,Eje_Y,RASTERVALU 
92095,73659,Catarroja,726510.7057,4363496.5533,1.2
92096,73660,Catarroja,726520.7057,4363496.5533,1.2
92097,73661,Catarroja,726530.7057,4363496.5533,1.2962871847674249
92098,73662,Catarroja,726540.7057,4363496.5533,1.2
92099,73663,Catarroja,726550.7057,4363496.5533,1.6
92100,73664,Catarroja,726560.7057,4363496.5533,1.2417482070037433
92101,73665,Catarroja,726570.7057,4363496.5533,1.3612408812501737
92102,73666,Catarroja,726580.7057,4363496.5533,1.1380353917711685
92103,73667,Catarroja,726590.7057,4363496.5533,1.2229792597359705
92104,73668,Catarroja,726600.7057,4363496.5533,1.1842201409861444
92105,73669,Catarroja,726610.7057,4363496.5533,1.4417482070037435
92106,73670,Catarroja,726620.7057,4363496.5533,1.2
92107,73671,Catarroja,726630.7057,4363496.5533,1.4
92108,73672,Catarroja,726640.7057,4363496.5533,1.2
92109,73673,Catarroja,726650.7057,4363496.5533,1.103712815232575
92110,73674,Catarroja,726660.7057,4363496.5533,1.0
92111,73675,Catarroja,726670.7057,4363496.5533,1.0387591187498262
92112,73676,Catarroja,726680.7057,4363496.5533,1.0
92113,73677,Catarroja,726690.7057,4363496.5533,1.0
92114,73678,Catarroja,726700.7057,4363496.5533,1.1424719339824012
92115,73679,Catarroja,726710.7057,4363496.5533,1.2647274667397141
92116,73680,Catarroja,726720.7057,4363496.5533,1.3194926742464304
92117,73681,Catarroja,726730.7057,4363496.5533,1.0
92118,73682,Catarroja,726740.7057,4363496.5533,1.0
92119,73683,Catarroja,726750.7057,4363496.5533,1.0387591187498262
92120,73684,Catarroja,726760.7057,4363496.5533,1.4157798590138553
92121,73685,Catarroja,726770.7057,4363496.5533,1.6962871847674252
92122,73686,Catarroja,726780.7057,4363496.5533,1.4
92123,73687,Catarroja,726790.7057,4363496.5533,1.3037128152325748
92124,73688,Catarroja,726800.7057,4363496.5533,1.4
92125,73689,Catarroja,726810.7057,4363496.5533,1.1970109117460828
92126,73690,Catarroja,726820.7057,4363496.5533,0.8
92127,73691,Catarroja,726830.7057,4363496.5533,1.2
92128,73692,Catarroja,726840.7057,4363496.5533,0.896287184767425
92129,73693,Catarroja,726850.7057,4363496.5533,1.0
92130,73694,Catarroja,726860.7057,4363496.5533,0.8
92131,73695,Catarroja,726870.7057,4363496.5533,1.0387591187498262
92132,73696,Catarroja,726880.7057,4363496.5533,0.8
92133,73697,Catarroja,726890.7057,4363496.5533,1.0
92134,73698,Catarroja,726900.7057,4363496.5533,1.2730816952884196
92135,73699,Catarroja,726910.7057,4363496.5533,0.6387591187498262
92136,73700,Catarroja,726920.7057,4363496.5533,0.6
92137,73701,Catarroja,726930.7057,4363496.5533,0.6
92138,73702,Catarroja,726940.7057,4363496.5533,0.5424719339824011
92139,73703,Catarroja,726950.7057,4363496.5533,0.5582517929962566
92140,73704,Catarroja,726960.7057,4363496.5533,0.6
92141,73705,Catarroja,726970.7057,4363496.5533,0.6
92142,73706,Catarroja,726980.7057,4363496.5533,1.057528066017599
92143,73707,Catarroja,726990.7057,4363496.5533,0.6
92144,73708,Catarroja,727000.7057,4363496.5533,0.6
92145,73709,Catarroja,727010.7057,4363496.5533,0.6
92146,73710,Catarroja,727020.7057,4363496.5533,0.5424719339824011
92147,73711,Catarroja,727030.7057,4363496.5533,0.6575280660175988
92148,73712,Catarroja,727040.7057,4363496.5533,1.0962871847674251
92149,73713,Catarroja,727050.7057,4363496.5533,
92150,73714,Catarroja,727060.7057,4363496.5533,
92151,73715,Catarroja,727070.7057,4363496.5533,0.5380353917711684
92152,73716,Catarroja,727080.7057,4363496.5533,
92153,73717,Cauce,727090.7057,4363496.5533,
92154,73718,Cauce,727100.7057,4363496.5533,
92155,73719,Cauce,727110.7057,4363496.5533,
92156,73720,Cauce,727120.7057,4363496.5533,
92157,73721,Cauce,727130.7057,4363496.5533,
92158,73722,Cauce,727140.7057,4363496.5533,
92159,73723,Cauce,727150.7057,4363496.5533,
92160,73724,Cauce,727160.7057,4363496.5533,
92161,73725,Cauce,727170.7057,4363496.5533,
92162,73726,Massanassa,727180.7057,4363496.5533,
92163,73727,Massanassa,727190.7057,4363496.5533,
92164,73728,Massanassa,727200.7057,4363496.5533,
92165,73729,Massanassa,727210.7057,4363496.5533,
92166,73730,Massanassa,727220.7057,4363496.5533,
92167,73731,Massanassa,727230.7057,4363496.5533,
92168,73732,Massanassa,727240.7057,4363496.5533,
92169,73733,Massanassa,727250.7057,4363496.5533,
92170,73734,Massanassa,727260.7057,4363496.5533,
92171,73735,Massanassa,727270.7057,4363496.5533,
92172,73736,Massanassa,727280.7057,4363496.5533,
92173,73737,Massanassa,727290.7057,4363496.5533,
92174,73738,Massanassa,727300.7057,4363496.5533,
92175,73739,Massanassa,727310.7057,4363496.5533,
92176,73740,Massanassa,727320.7057,4363496.5533,
92177,73741,Massanassa,727330.7057,4363496.5533,
92178,73742,Massanassa,727340.7057,4363496.5533,
92179,73743,Massanassa,727350.7057,4363496.5533,
92180,73744,Massanassa,727360.7057,4363496.5533,
92181,73745,Massanassa,727370.7057,4363496.5533,
92182,73746,Massanassa,727380.7057,4363496.5533,
92183,73747,Massanassa,727390.7057,4363496.5533,
92184,73748,Massanassa,727400.7057,4363496.5533,
92185,73749,Massanassa,727410.7057,4363496.5533,
92186,73750,Massanassa,727420.7057,4363496.5533,
92187,73751,Massanassa,727430.7057,4363496.5533,
92188,73752,Massanassa,727440.7057,4363496.5533,
92189,73753,Massanassa,727450.7057,4363496.5533,
92190,73754,Massanassa,727460.7057,4363496.5533,
92191,73755,Massanassa,727470.7057,4363496.5533,
92192,73756,Massanassa,727480.7057,4363496.5533,
92193,73757,Massanassa,727490.7057,4363496.5533,
92194,73758,Massanassa,727500.7057,4363496.5533,
92195,73759,Massanassa,727510.7057,4363496.5533,
92196,73760,Massanassa,727520.7057,4363496.5533,
92197,73761,Massanassa,727530.7057,4363496.5533,
92198,73762,Massanassa,727540.7057,4363496.5533,
92199,73763,Massanassa,727550.7057,4363496.5533,
92200,73764,Massanassa,727560.7057,4363496.5533,
92201,73765,Massanassa,727570.7057,4363496.5533,
92202,73766,Massanassa,727580.7057,4363496.5533,
92203,73767,Massanassa,727590.7057,4363496.5533,
92204,73894,Catarroja,725550.7057,4363506.5533,0.2
92205,73895,Catarroja,725560.7057,4363506.5533,0.4
92206,73896,Catarroja,725570.7057,4363506.5533,0.8
92207,73897,Catarroja,725580.7057,4363506.5533,0.49628718476742506
92208,73898,Catarroja,725590.7057,4363506.5533,0.2
92209,73899,Catarroja,725600.7057,4363506.5533,0.2
92210,73900,Catarroja,725610.7057,4363506.5533,0.6
92211,73901,Catarroja,725620.7057,4363506.5533,0.6
92212,73902,Catarroja,725630.7057,4363506.5533,0.6
92213,73903,Catarroja,725640.7057,4363506.5533,0.6
92214,73904,Catarroja,725650.7057,4363506.5533,0.5582517929962566
92215,73905,Catarroja,725660.7057,4363506.5533,0.6
92216,73906,Catarroja,725670.7057,4363506.5533,0.6417482070037435
92217,73907,Catarroja,725680.7057,4363506.5533,1.7582517929962567
92218,73908,Catarroja,725690.7057,4363506.5533,1.4232054894790052
92219,73909,Catarroja,725700.7057,4363506.5533,1.6
92220,73910,Catarroja,725710.7057,4363506.5533,1.4619646082288313
92221,73911,Catarroja,725720.7057,4363506.5533,1.5194926742464303
92222,73912,Catarroja,725730.7057,4363506.5533,1.4
92223,73913,Catarroja,725740.7057,4363506.5533,1.2387591187498261
92224,73914,Catarroja,725750.7057,4363506.5533,1.161240881250174
92225,73915,Catarroja,725760.7057,4363506.5533,1.4
92226,73916,Catarroja,725770.7057,4363506.5533,1.3797835987749116
92227,73917,Catarroja,725780.7057,4363506.5533,1.2
92228,73918,Catarroja,725790.7057,4363506.5533,1.2
92229,73919,Catarroja,725800.7057,4363506.5533,1.3612408812501737
92230,73920,Catarroja,725810.7057,4363506.5533,1.1424719339824012
92231,73921,Catarroja,725820.7057,4363506.5533,1.2
92232,73922,Catarroja,725830.7057,4363506.5533,1.0962871847674251
92233,73923,Catarroja,725840.7057,4363506.5533,1.0
92234,73924,Catarroja,725850.7057,4363506.5533,1.1380353917711685
92235,73925,Catarroja,725860.7057,4363506.5533,1.0387591187498262
92236,73926,Catarroja,725870.7057,4363506.5533,1.0
92237,73927,Catarroja,725880.7057,4363506.5533,1.0
92238,73928,Catarroja,725890.7057,4363506.5533,1.103712815232575
92239,73929,Catarroja,725900.7057,4363506.5533,0.6
92240,73930,Catarroja,725910.7057,4363506.5533,0.696287184767425
92241,73931,Catarroja,725920.7057,4363506.5533,1.4
92242,73932,Catarroja,725930.7057,4363506.5533,1.0962871847674251
92243,73933,Catarroja,725940.7057,4363506.5533,1.057528066017599
92244,73934,Catarroja,725950.7057,4363506.5533,0.8417482070037434
92245,73935,Catarroja,725960.7057,4363506.5533,0.9424719339824011
92246,73936,Catarroja,725970.7057,4363506.5533,0.8
92247,73937,Catarroja,725980.7057,4363506.5533,0.8
92248,73938,Catarroja,725990.7057,4363506.5533,1.1194926742464304
92249,73939,Catarroja,726000.7057,4363506.5533,0.33803539177116854
92250,73940,Catarroja,726010.7057,4363506.5533,0.34247193398240117
92251,73941,Catarroja,726020.7057,4363506.5533,0.6
92252,73942,Catarroja,726030.7057,4363506.5533,0.2
92253,73943,Catarroja,726040.7057,4363506.5533,0.2
92254,73944,Catarroja,726050.7057,4363506.5533,0.2
92255,73945,Catarroja,726060.7057,4363506.5533,0.26196460822883155
92256,73946,Catarroja,726070.7057,4363506.5533,0.2
92257,73947,Catarroja,726080.7057,4363506.5533,0.2
92258,73948,Catarroja,726090.7057,4363506.5533,0.8232054894790053
92259,73949,Catarroja,726100.7057,4363506.5533,1.2
92260,73950,Catarroja,726110.7057,4363506.5533,1.7612408812501739
92261,73951,Catarroja,726120.7057,4363506.5533,1.4619646082288313
92262,73952,Catarroja,726130.7057,4363506.5533,1.5194926742464303
92263,73953,Catarroja,726140.7057,4363506.5533,1.4
92264,73954,Catarroja,726150.7057,4363506.5533,1.4
92265,73955,Catarroja,726160.7057,4363506.5533,1.4
92266,73956,Catarroja,726170.7057,4363506.5533,0.8805073257535696
92267,73957,Catarroja,726180.7057,4363506.5533,0.8
92268,73958,Catarroja,726190.7057,4363506.5533,0.8619646082288316
92269,73959,Catarroja,726200.7057,4363506.5533,0.8
92270,73960,Catarroja,726210.7057,4363506.5533,0.696287184767425
92271,73961,Catarroja,726220.7057,4363506.5533,0.6417482070037435
92272,73962,Catarroja,726230.7057,4363506.5533,0.6
92273,73963,Catarroja,726240.7057,4363506.5533,0.8
92274,73964,Catarroja,726250.7057,4363506.5533,0.8
92275,73965,Catarroja,726260.7057,4363506.5533,1.4
92276,73966,Catarroja,726270.7057,4363506.5533,1.0
92277,73967,Catarroja,726280.7057,4363506.5533,1.0
92278,73968,Catarroja,726290.7057,4363506.5533,1.0387591187498262
92279,73969,Catarroja,726300.7057,4363506.5533,1.0
92280,73970,Catarroja,726310.7057,4363506.5533,1.0
92281,73971,Catarroja,726320.7057,4363506.5533,1.0
92282,73972,Catarroja,726330.7057,4363506.5533,1.0
92283,73973,Catarroja,726340.7057,4363506.5533,1.0
92284,73974,Catarroja,726350.7057,4363506.5533,1.2575280660175987
92285,73975,Catarroja,726360.7057,4363506.5533,1.0
92286,73976,Catarroja,726370.7057,4363506.5533,1.3612408812501737
92287,73977,Catarroja,726380.7057,4363506.5533,1.2
92288,73978,Catarroja,726390.7057,4363506.5533,1.5380353917711687
92289,73979,Catarroja,726400.7057,4363506.5533,1.6
92290,73980,Catarroja,726410.7057,4363506.5533,1.4
92291,73981,Catarroja,726420.7057,4363506.5533,1.1424719339824012
92292,73982,Catarroja,726430.7057,4363506.5533,1.0
92293,73983,Catarroja,726440.7057,4363506.5533,1.0
92294,73984,Catarroja,726450.7057,4363506.5533,1.0
92295,73985,Catarroja,726460.7057,4363506.5533,1.4
92296,73986,Catarroja,726470.7057,4363506.5533,1.342471933982401
92297,73987,Catarroja,726480.7057,4363506.5533,1.4
92298,73988,Catarroja,726490.7057,4363506.5533,1.4
92299,73989,Catarroja,726500.7057,4363506.5533,1.0805073257535696
92300,73990,Catarroja,726510.7057,4363506.5533,1.6
92301,73991,Catarroja,726520.7057,4363506.5533,1.4
92302,73992,Catarroja,726530.7057,4363506.5533,1.4575280660175989
92303,73993,Catarroja,726540.7057,4363506.5533,1.3582517929962565
92304,73994,Catarroja,726550.7057,4363506.5533,1.3380353917711683
92305,73995,Catarroja,726560.7057,4363506.5533,1.2
92306,73996,Catarroja,726570.7057,4363506.5533,1.103712815232575
92307,73997,Catarroja,726580.7057,4363506.5533,1.1380353917711685
92308,73998,Catarroja,726590.7057,4363506.5533,1.0805073257535696
92309,73999,Catarroja,726600.7057,4363506.5533,1.161240881250174
92310,74000,Catarroja,726610.7057,4363506.5533,1.2
92311,74001,Catarroja,726620.7057,4363506.5533,1.0992762730213426
92312,74002,Catarroja,726630.7057,4363506.5533,1.0
92313,74003,Catarroja,726640.7057,4363506.5533,1.0
92314,74004,Catarroja,726650.7057,4363506.5533,1.1007237269786576
92315,74005,Catarroja,726660.7057,4363506.5533,1.0
92316,74006,Catarroja,726670.7057,4363506.5533,1.057528066017599
92317,74007,Catarroja,726680.7057,4363506.5533,1.2
92318,74008,Catarroja,726690.7057,4363506.5533,1.0
92319,74009,Catarroja,726700.7057,4363506.5533,1.0
92320,74010,Catarroja,726710.7057,4363506.5533,1.0417482070037436
92321,74011,Catarroja,726720.7057,4363506.5533,1.1194926742464304
92322,74012,Catarroja,726730.7057,4363506.5533,1.0
92323,74013,Catarroja,726740.7057,4363506.5533,1.0
92324,74014,Catarroja,726750.7057,4363506.5533,1.0
92325,74015,Catarroja,726760.7057,4363506.5533,1.0
92326,74016,Catarroja,726770.7057,4363506.5533,1.503712815232575
92327,74017,Catarroja,726780.7057,4363506.5533,1.4
92328,74018,Catarroja,726790.7057,4363506.5533,1.4
92329,74019,Catarroja,726800.7057,4363506.5533,1.4
92330,74020,Catarroja,726810.7057,4363506.5533,1.4
92331,74021,Catarroja,726820.7057,4363506.5533,0.9842201409861446
92332,74022,Catarroja,726830.7057,4363506.5533,1.0
92333,74023,Catarroja,726840.7057,4363506.5533,0.896287184767425
92334,74024,Catarroja,726850.7057,4363506.5533,1.0
92335,74025,Catarroja,726860.7057,4363506.5533,0.8
92336,74026,Catarroja,726870.7057,4363506.5533,1.1194926742464304
92337,74027,Catarroja,726880.7057,4363506.5533,0.9380353917711685
92338,74028,Catarroja,726890.7057,4363506.5533,1.215553629270821
92339,74029,Catarroja,726900.7057,4363506.5533,1.1194926742464304
92340,74030,Catarroja,726910.7057,4363506.5533,0.6
92341,74031,Catarroja,726920.7057,4363506.5533,0.6
92342,74032,Catarroja,726930.7057,4363506.5533,0.6
92343,74033,Catarroja,726940.7057,4363506.5533,0.6
92344,74034,Catarroja,726950.7057,4363506.5533,0.5424719339824011
92345,74035,Catarroja,726960.7057,4363506.5533,0.5612408812501738
92346,74036,Catarroja,726970.7057,4363506.5533,0.6
92347,74037,Catarroja,726980.7057,4363506.5533,0.8805073257535696
92348,74038,Catarroja,726990.7057,4363506.5533,0.8157798590138554
92349,74039,Catarroja,727000.7057,4363506.5533,0.5612408812501738
92350,74040,Catarroja,727010.7057,4363506.5533,0.4805073257535696
92351,74041,Catarroja,727020.7057,4363506.5533,0.45752806601759893
92352,74042,Catarroja,727030.7057,4363506.5533,0.6
92353,74043,Catarroja,727040.7057,4363506.5533,0.8
92354,74044,Catarroja,727050.7057,4363506.5533,0.6
92355,74045,Catarroja,727060.7057,4363506.5533,0.7582517929962566
92356,74046,Catarroja,727070.7057,4363506.5533,
92357,74047,Catarroja,727080.7057,4363506.5533,
92358,74048,Cauce,727090.7057,4363506.5533,
92359,74049,Cauce,727100.7057,4363506.5533,
92360,74050,Cauce,727110.7057,4363506.5533,
92361,74051,Cauce,727120.7057,4363506.5533,
92362,74052,Cauce,727130.7057,4363506.5533,
92363,74053,Cauce,727140.7057,4363506.5533,
92364,74054,Cauce,727150.7057,4363506.5533,
92365,74055,Cauce,727160.7057,4363506.5533,
92366,74056,Massanassa,727170.7057,4363506.5533,
92367,74057,Massanassa,727180.7057,4363506.5533,
92368,74058,Massanassa,727190.7057,4363506.5533,
92369,74059,Massanassa,727200.7057,4363506.5533,
92370,74060,Massanassa,727210.7057,4363506.5533,
92371,74061,Massanassa,727220.7057,4363506.5533,
92372,74062,Massanassa,727230.7057,4363506.5533,
92373,74063,Massanassa,727240.7057,4363506.5533,
92374,74064,Massanassa,727250.7057,4363506.5533,
92375,74065,Massanassa,727260.7057,4363506.5533,
92376,74066,Massanassa,727270.7057,4363506.5533,
92377,74067,Massanassa,727280.7057,4363506.5533,
92378,74068,Massanassa,727290.7057,4363506.5533,
92379,74069,Massanassa,727300.7057,4363506.5533,
92380,74070,Massanassa,727310.7057,4363506.5533,
92381,74071,Massanassa,727320.7057,4363506.5533,
92382,74072,Massanassa,727330.7057,4363506.5533,
92383,74073,Massanassa,727340.7057,4363506.5533,
92384,74074,Massanassa,727350.7057,4363506.5533,
92385,74075,Massanassa,727360.7057,4363506.5533,
92386,74076,Massanassa,727370.7057,4363506.5533,
92387,74077,Massanassa,727380.7057,4363506.5533,
92388,74078,Massanassa,727390.7057,4363506.5533,
92389,74079,Massanassa,727400.7057,4363506.5533,
92390,74080,Massanassa,727410.7057,4363506.5533,
92391,74081,Massanassa,727420.7057,4363506.5533,
92392,74082,Massanassa,727430.7057,4363506.5533,
92393,74083,Massanassa,727440.7057,4363506.5533,
92394,74084,Massanassa,727450.7057,4363506.5533,
92395,74085,Massanassa,727460.7057,4363506.5533,
92396,74086,Massanassa,727470.7057,4363506.5533,
92397,74087,Massanassa,727480.7057,4363506.5533,
92398,74088,Massanassa,727490.7057,4363506.5533,
92399,74089,Massanassa,727500.7057,4363506.5533,
92400,74090,Massanassa,727510.7057,4363506.5533,
92401,74091,Massanassa,727520.7057,4363506.5533,
92402,74092,Massanassa,727530.7057,4363506.5533,
92403,74093,Massanassa,727540.7057,4363506.5533,
92404,74094,Massanassa,727550.7057,4363506.5533,
92405,74095,Massanassa,727560.7057,4363506.5533,
92406,74096,Massanassa,727570.7057,4363506.5533,
92407,74097,Massanassa,727580.7057,4363506.5533,
92408,74098,Massanassa,727590.7057,4363506.5533,
92409,74226,Catarroja,725550.7057,4363516.5533,0.3194926742464304
92410,74227,Catarroja,725560.7057,4363516.5533,0.8
92411,74228,Catarroja,725570.7057,4363516.5533,0.6
92412,74229,Catarroja,725580.7057,4363516.5533,0.8
92413,74230,Catarroja,725590.7057,4363516.5533,0.2
92414,74231,Catarroja,725600.7057,4363516.5533,0.4
92415,74232,Catarroja,725610.7057,4363516.5533,0.5424719339824011
92416,74233,Catarroja,725620.7057,4363516.5533,0.4
92417,74234,Catarroja,725630.7057,4363516.5533,0.6
92418,74235,Catarroja,725640.7057,4363516.5533,0.5612408812501738
92419,74236,Catarroja,725650.7057,4363516.5533,0.6
92420,74237,Catarroja,725660.7057,4363516.5533,0.6
92421,74238,Catarroja,725670.7057,4363516.5533,0.6
92422,74239,Catarroja,725680.7057,4363516.5533,1.8
92423,74240,Catarroja,725690.7057,4363516.5533,1.6
92424,74241,Catarroja,725700.7057,4363516.5533,1.4
92425,74242,Catarroja,725710.7057,4363516.5533,1.6
92426,74243,Catarroja,725720.7057,4363516.5533,1.3380353917711683
92427,74244,Catarroja,725730.7057,4363516.5533,1.3380353917711683
92428,74245,Catarroja,725740.7057,4363516.5533,1.3612408812501737
92429,74246,Catarroja,725750.7057,4363516.5533,1.4619646082288313
92430,74247,Catarroja,725760.7057,4363516.5533,1.4
92431,74248,Catarroja,725770.7057,4363516.5533,1.2
92432,74249,Catarroja,725780.7057,4363516.5533,1.1582517929962566
92433,74250,Catarroja,725790.7057,4363516.5533,1.3194926742464304
92434,74251,Catarroja,725800.7057,4363516.5533,1.2962871847674249
92435,74252,Catarroja,725810.7057,4363516.5533,1.0
92436,74253,Catarroja,725820.7057,4363516.5533,1.0619646082288314
92437,74254,Catarroja,725830.7057,4363516.5533,1.2
92438,74255,Catarroja,725840.7057,4363516.5533,1.0387591187498262
92439,74256,Catarroja,725850.7057,4363516.5533,1.2
92440,74257,Catarroja,725860.7057,4363516.5533,1.0417482070037436
92441,74258,Catarroja,725870.7057,4363516.5533,1.0
92442,74259,Catarroja,725880.7057,4363516.5533,1.0
92443,74260,Catarroja,725890.7057,4363516.5533,1.0
92444,74261,Catarroja,725900.7057,4363516.5533,0.8965134145104597
92445,74262,Catarroja,725910.7057,4363516.5533,0.6
92446,74263,Catarroja,725920.7057,4363516.5533,1.342471933982401
92447,74264,Catarroja,725930.7057,4363516.5533,1.4
92448,74265,Catarroja,725940.7057,4363516.5533,1.4
92449,74266,Catarroja,725950.7057,4363516.5533,1.0805073257535696
92450,74267,Catarroja,725960.7057,4363516.5533,0.6805073257535696
92451,74268,Catarroja,725970.7057,4363516.5533,0.6992762730213422
92452,74269,Catarroja,725980.7057,4363516.5533,0.6
92453,74270,Catarroja,725990.7057,4363516.5533,0.6
92454,74271,Catarroja,726000.7057,4363516.5533,0.6
92455,74272,Catarroja,726010.7057,4363516.5533,0.6
92456,74273,Catarroja,726020.7057,4363516.5533,0.6
92457,74274,Catarroja,726030.7057,4363516.5533,0.2
92458,74275,Catarroja,726040.7057,4363516.5533,0.2
92459,74276,Catarroja,726050.7057,4363516.5533,0.4
92460,74277,Catarroja,726060.7057,4363516.5533,0.2
92461,74278,Catarroja,726070.7057,4363516.5533,0.2
92462,74279,Catarroja,726080.7057,4363516.5533,0.9612408812501738
92463,74280,Catarroja,726090.7057,4363516.5533,1.2
92464,74281,Catarroja,726100.7057,4363516.5533,1.8
92465,74282,Catarroja,726110.7057,4363516.5533,1.7424719339824013
92466,74283,Catarroja,726120.7057,4363516.5533,1.8
92467,74284,Catarroja,726130.7057,4363516.5533,1.6
92468,74285,Catarroja,726140.7057,4363516.5533,1.3380353917711683
92469,74286,Catarroja,726150.7057,4363516.5533,1.418542717524738
92470,74287,Catarroja,726160.7057,4363516.5533,0.8
92471,74288,Catarroja,726170.7057,4363516.5533,0.8
92472,74289,Catarroja,726180.7057,4363516.5533,0.8
92473,74290,Catarroja,726190.7057,4363516.5533,0.903712815232575
92474,74291,Catarroja,726200.7057,4363516.5533,0.7380353917711685
92475,74292,Catarroja,726210.7057,4363516.5533,0.8
92476,74293,Catarroja,726220.7057,4363516.5533,0.6
92477,74294,Catarroja,726230.7057,4363516.5533,0.6387591187498262
92478,74295,Catarroja,726240.7057,4363516.5533,0.8619646082288316
92479,74296,Catarroja,726250.7057,4363516.5533,1.0
92480,74297,Catarroja,726260.7057,4363516.5533,1.0417482070037436
92481,74298,Catarroja,726270.7057,4363516.5533,1.4
92482,74299,Catarroja,726280.7057,4363516.5533,0.9007237269786577
92483,74300,Catarroja,726290.7057,4363516.5533,1.0
92484,74301,Catarroja,726300.7057,4363516.5533,1.0
92485,74302,Catarroja,726310.7057,4363516.5533,1.1194926742464304
92486,74303,Catarroja,726320.7057,4363516.5533,1.0
92487,74304,Catarroja,726330.7057,4363516.5533,1.0
92488,74305,Catarroja,726340.7057,4363516.5533,1.0
92489,74306,Catarroja,726350.7057,4363516.5533,1.0
92490,74307,Catarroja,726360.7057,4363516.5533,1.2
92491,74308,Catarroja,726370.7057,4363516.5533,1.8
92492,74309,Catarroja,726380.7057,4363516.5533,1.4
92493,74310,Catarroja,726390.7057,4363516.5533,1.6
92494,74311,Catarroja,726400.7057,4363516.5533,1.6
92495,74312,Catarroja,726410.7057,4363516.5533,1.3194926742464304
92496,74313,Catarroja,726420.7057,4363516.5533,1.2
92497,74314,Catarroja,726430.7057,4363516.5533,1.0962871847674251
92498,74315,Catarroja,726440.7057,4363516.5533,1.0
92499,74316,Catarroja,726450.7057,4363516.5533,1.0
92500,74317,Catarroja,726460.7057,4363516.5533,1.153815250785024
92501,74318,Catarroja,726470.7057,4363516.5533,1.6
92502,74319,Catarroja,726480.7057,4363516.5533,1.1842201409861444
92503,74320,Catarroja,726490.7057,4363516.5533,1.4619646082288313
92504,74321,Catarroja,726500.7057,4363516.5533,1.6
92505,74322,Catarroja,726510.7057,4363516.5533,1.161240881250174
92506,74323,Catarroja,726520.7057,4363516.5533,1.3582517929962565
92507,74324,Catarroja,726530.7057,4363516.5533,1.3612408812501737
92508,74325,Catarroja,726540.7057,4363516.5533,1.1380353917711685
92509,74326,Catarroja,726550.7057,4363516.5533,1.4
92510,74327,Catarroja,726560.7057,4363516.5533,1.2
92511,74328,Catarroja,726570.7057,4363516.5533,1.2
92512,74329,Catarroja,726580.7057,4363516.5533,1.2
92513,74330,Catarroja,726590.7057,4363516.5533,1.0
92514,74331,Catarroja,726600.7057,4363516.5533,1.0417482070037436
92515,74332,Catarroja,726610.7057,4363516.5533,1.6461847492149762
92516,74333,Catarroja,726620.7057,4363516.5533,1.0
92517,74334,Catarroja,726630.7057,4363516.5533,1.1194926742464304
92518,74335,Catarroja,726640.7057,4363516.5533,1.0
92519,74336,Catarroja,726650.7057,4363516.5533,1.0619646082288314
92520,74337,Catarroja,726660.7057,4363516.5533,1.161240881250174
92521,74338,Catarroja,726670.7057,4363516.5533,1.0
92522,74339,Catarroja,726680.7057,4363516.5533,1.0
92523,74340,Catarroja,726690.7057,4363516.5533,1.0
92524,74341,Catarroja,726700.7057,4363516.5533,1.0
92525,74342,Catarroja,726710.7057,4363516.5533,1.0
92526,74343,Catarroja,726720.7057,4363516.5533,1.0
92527,74344,Catarroja,726730.7057,4363516.5533,1.0
92528,74345,Catarroja,726740.7057,4363516.5533,1.0
92529,74346,Catarroja,726750.7057,4363516.5533,0.896287184767425
92530,74347,Catarroja,726760.7057,4363516.5533,0.4
92531,74348,Catarroja,726770.7057,4363516.5533,0.2962871847674251
92532,74349,Catarroja,726780.7057,4363516.5533,1.4
92533,74350,Catarroja,726790.7057,4363516.5533,1.4
92534,74351,Catarroja,726800.7057,4363516.5533,1.4
92535,74352,Catarroja,726810.7057,4363516.5533,1.4
92536,74353,Catarroja,726820.7057,4363516.5533,0.8
92537,74354,Catarroja,726830.7057,4363516.5533,0.903712815232575
92538,74355,Catarroja,726840.7057,4363516.5533,0.8417482070037434
92539,74356,Catarroja,726850.7057,4363516.5533,1.0619646082288314
92540,74357,Catarroja,726860.7057,4363516.5533,1.2
92541,74358,Catarroja,726870.7057,4363516.5533,0.8
92542,74359,Catarroja,726880.7057,4363516.5533,1.496287184767425
92543,74360,Catarroja,726890.7057,4363516.5533,1.2
92544,74361,Catarroja,726900.7057,4363516.5533,1.057528066017599
92545,74362,Catarroja,726910.7057,4363516.5533,0.9582517929962566
92546,74363,Catarroja,726920.7057,4363516.5533,0.6
92547,74364,Catarroja,726930.7057,4363516.5533,0.5612408812501738
92548,74365,Catarroja,726940.7057,4363516.5533,0.6
92549,74366,Catarroja,726950.7057,4363516.5533,0.6
92550,74367,Catarroja,726960.7057,4363516.5533,0.6
92551,74368,Catarroja,726970.7057,4363516.5533,0.6
92552,74369,Catarroja,726980.7057,4363516.5533,0.6
92553,74370,Catarroja,726990.7057,4363516.5533,0.9424719339824011
92554,74371,Catarroja,727000.7057,4363516.5533,0.6619646082288315
92555,74372,Catarroja,727010.7057,4363516.5533,0.4805073257535696
92556,74373,Catarroja,727020.7057,4363516.5533,0.4387591187498262
92557,74374,Catarroja,727030.7057,4363516.5533,0.8992762730213423
92558,74375,Catarroja,727040.7057,4363516.5533,0.6417482070037435
92559,74376,Catarroja,727050.7057,4363516.5533,0.8417482070037434
92560,74377,Catarroja,727060.7057,4363516.5533,0.6
92561,74378,Catarroja,727070.7057,4363516.5533,
