POINT_X,POINT_Y,PLA,A,AC,CIB,CICCB,DBB,DOB,P,CUS_1,CUS_2,CUS_3,CUS_4,CUS_5,OC_1,OC_2,OC_3,OC_4
723455.835421,4366739.76022,0.14146394396541312,0.5342058657772237,0.3244764692636793,0.04013527580533194,0.20184818419104356,0.3178943058575625,0.6228930517578232,0.05535217720562378,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
723463.572457,4366739.76866,0.13543100896146051,0.5342058657772237,0.3244764692636793,0.04013527580533194,0.20141141930198575,0.32207351550048113,0.6228930517578232,0.10074215636001876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723471.309491,4366739.77718,0.13549243281730441,0.5342058657772237,0.3244764692636793,0.04013410303132939,0.20112913014224976,0.326302753961415,0.6242025990584756,0.10074215636001876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723479.046604,4366739.78571,0.1355312241273522,0.5342058657772237,0.3244764692636793,0.04013527580533194,0.20072127977113746,0.3305798306817691,0.6255710837939402,0.0626542714106577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723486.783639,4366739.79424,0.13554846185519462,0.5008179991661472,0.3244764692636793,0.04013998440543154,0.20033562038172448,0.3349018691704589,0.6269985927006919,0.08417333625080185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723494.520677,4366739.80271,0.13554630392801317,0.5675937323883002,0.3244764692636793,0.040148193823449196,0.1999733443252663,0.33926886942748447,0.6284836078904171,0.10829987531766515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723502.257791,4366739.81126,0.13552798723658,0.5675937323883002,0.3244764692636793,0.040158766293561465,0.19963991654501712,0.34367791070805226,0.630026953359629,0.10829987531766515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723509.994829,4366739.81982,0.13550536753558856,0.5675937323883002,0.3244764692636793,0.04017170181576843,0.19933762238088348,0.34701169749439037,0.631627067851776,0.01956995810956586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723517.731944,4366739.82839,0.13546333933476856,0.5008179991661472,0.3244764692636793,0.040188138155893255,0.19906980704055427,0.35149108004540075,0.6333004312971223,0.12701645472866582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723525.468982,4366739.83696,0.13541054718765055,0.5008179991661472,0.3244764692636793,0.040188138155893255,0.19883974948998207,0.35594145429016694,0.6333004312971223,0.13308981360098798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723533.206023,4366739.84547,0.1313677605268055,0.5008179991661472,0.10155370412069353,0.040206937548112776,0.19864970194820503,0.3603795038769789,0.0,0.13308981360098798,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
722689.8628,4366746.66318,0.07075373750418867,0.614503707900972,1.0,0.10543102625960896,0.949656876499594,0.04264890908411816,0.45430058959118935,0.045990405528005866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722697.599773,4366746.67093,0.06560285523566053,0.6088611375562506,1.0,0.1052219224053686,0.9315096215997941,0.03917967552384,0.45589432895241855,0.03663622841187796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722705.336827,4366746.67861,0.06566674529399752,0.6051217127991053,1.0,0.10402023164684615,0.9107150819458719,0.03581499688276874,0.4575648300940874,0.03438599116782947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722713.073801,4366746.68638,0.06596640174171439,0.5983439417446407,1.0,0.10393094328584823,0.8877334388807082,0.03258706220248232,0.45931204964795835,0.043240545151307964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722720.810776,4366746.69415,0.0703698191379574,0.5983439417446407,1.0,0.10379469145248085,0.8630448125098448,0.029002110724904075,0.46113390593862963,0.043240545151307964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722728.547829,4366746.70194,0.07070524836662893,0.5929351491285451,1.0,0.10379469145248085,0.8371213739304537,0.0258184048608982,0.46113390593862963,0.04872353514891463,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
722736.284805,4366746.70972,0.07106028518960111,0.5925010905593058,0.02724611573969827,0.10357266958012323,0.8104078039190947,0.02255834890252572,0.4630296183378256,0.04728800063888019,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
722744.021784,4366746.71744,0.09667903612791409,0.5868251506879286,0.02724611573969827,0.10321791419640572,0.78330751465054,0.01890705558345506,0.46499784243018255,0.030617512707977537,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
722751.758838,4366746.72525,0.12664938852050556,0.5868251506879286,0.04976356676424228,0.10266581770665215,0.7561749656563508,0.016533740233648966,0.467037797587425,0.030617512707977537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
722759.495816,4366746.73306,0.1471617580160058,0.5852225218822901,0.04976356676424228,0.10184120004607422,0.729313610331048,0.013369320689193102,0.4691481393941891,0.04684778162970046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
722767.232872,4366746.74089,0.16220258753965572,0.5896630887832781,0.48209862643548745,0.10067239947189116,0.7029756309651668,0.009285170779045834,0.47132734996216125,0.11656884675206215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
722774.969853,4366746.74864,0.17605492582330826,0.5781442977265661,0.3244764692636793,0.09911476305155897,0.6773645221729764,0.0061522757790688455,0.47357412824421524,0.14611281024424652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
722852.339983,4366746.82719,0.20816012970580974,0.5028880560676809,0.3244764692636793,0.07800577622703603,0.48112092709682075,0.0061522757790688455,0.49385662894352805,0.328227971626812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
722860.076968,4366746.8351,0.12020701252347897,0.5847884633130508,0.3244764692636793,0.07501387220980107,0.46769246853233926,0.002050760955525642,0.4966625539121403,0.28909324003753606,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
722867.81403,4366746.84302,0.07733704669785246,0.6074588532719037,1.0,0.07203840453269097,0.4553497782694498,0.0014501055362452038,0.49952464074836234,0.2201238361275683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722875.551016,4366746.85095,0.07652827357296531,0.6068912529187015,1.0,0.0691263716762546,0.4440506603220552,0.005228428089780686,0.502442152192156,0.12153663082818296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722883.288002,4366746.85889,0.07882518154076204,0.609795993748041,1.0,0.06632711766904548,0.4337551046813606,0.010253768994355705,0.5054136570916826,0.03995172714383631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722891.024991,4366746.86675,0.07654088074873083,0.609795993748041,1.0,0.06369229707944349,0.4244230682177026,0.014355319601171418,0.5084384181869042,0.03995172714383631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722898.762056,4366746.87471,0.07750125468051836,0.6092283933915,1.0,0.061256025378059215,0.4154311168288034,0.01857041347036878,0.5115143971706562,0.006732520433239965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722906.499044,4366746.88267,0.0837549597644201,0.6087275957722876,1.0,0.059045276366950644,0.4078483590195464,0.02338222711746917,0.5146415073064639,0.003369552482055501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722914.236109,4366746.89063,0.08466846300403397,0.6090948516041982,1.0,0.059045276366950644,0.401103592296818,0.02770419369388187,0.5146415073064639,0.0038806977850546903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722921.9731,4366746.89853,0.0853869435746228,0.6090948516041982,1.0,0.057069467246316924,0.3951433927001987,0.030829678271995332,0.5178183608107259,0.0038806977850546903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722929.710167,4366746.90651,0.08684878510241058,0.609195023864844,1.0,0.055330926060073726,0.3899055923600624,0.035401570435796365,0.5210427892715654,0.0038463486472422284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722937.447157,4366746.9145,0.0878114261422191,0.6095622797000935,1.0,0.053816769798282815,0.38532683105552706,0.040002974291781346,0.5243155733172582,0.011658085694351854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722945.184147,4366746.9225,0.09028741637646825,0.6088945070829065,1.0,0.0525093543386376,0.3813315269653424,0.04410321872271759,0.5276345445359274,0.019799841807920306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722952.921138,4366746.93051,0.09104360287111182,0.6026175973316711,1.0,0.05138753474091362,0.37895434289145563,0.048203756334475906,0.5309982284074967,0.018112084056088922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722960.65821,4366746.93844,0.09181671239588385,0.6026175973316711,1.0,0.05042195664686869,0.37575586064861705,0.05254508390857254,0.5344067116684412,0.018112084056088922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722968.395202,4366746.94646,0.09635902066482446,0.6035190839934669,1.0,0.04958557623808643,0.3729263779984829,0.05714590416877019,0.5378585631669222,0.008626197774613861,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722976.132272,4366746.95449,0.09756280364475954,0.6035190839934669,1.0,0.04958557623808643,0.3703802443758675,0.061948510278543464,0.5378585631669222,0.004092155229368046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722983.869265,4366746.96253,0.09842124762923438,0.6035524535201228,1.0,0.04885257498242174,0.368035286906747,0.0656562851595718,0.5413523083828635,0.006202123832231471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722991.606336,4366746.97057,0.09954001726958293,0.6035524535201228,1.0,0.048198272113553126,0.36581704987938995,0.07071403602853762,0.5448865595326639,0.006202123832231471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722999.343332,4366746.97855,0.10061633483055799,0.6031518281615562,1.0,0.04759919464734039,0.36365435654801764,0.0758782225993425,0.5484613166163234,0.00824784296501063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723007.080327,4366746.98661,0.10163672611208004,0.602150169235776,1.0,0.04704004400948228,0.3614872250203054,0.08085570830362435,0.5520751484820033,0.011292332439017566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723014.8174,4366746.99467,0.10258891148090217,0.601482396618589,1.0,0.04650438385985364,0.3592633905662212,0.08580201726992144,0.555727361237903,0.033865874673545446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723022.554395,4366747.00275,0.10346255086927984,0.6015491993559178,1.0,0.04614611015412856,0.3569406903205364,0.09084911405844745,0.5594157864721457,0.07116074435263002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723030.291394,4366747.01075,0.10424944929184536,0.6015491993559178,1.0,0.04569268421739295,0.35448570532722923,0.09575119697432082,0.5631411614447694,0.07116074435263002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723038.028468,4366747.01885,0.1104222256840398,0.5885946908075248,1.0,0.04569268421739295,0.3518751184950812,0.10035092748693454,0.5631411614447694,0.08800218478841271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723045.765466,4366747.02694,0.11883967022351292,0.5758405267804235,1.0,0.04524160382866255,0.34909342925777104,0.10384205833559322,0.5669006672203345,0.0647206985489708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723053.502464,4366747.03505,0.1273152760384485,0.5755066404718301,1.0,0.04478936817001908,0.3461305688713636,0.10848675061654267,0.5706949976906414,0.024509268979074014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723061.239542,4366747.04308,0.13845770735034182,0.5755066404718301,1.0,0.04433475195519146,0.342985444347208,0.11311765786714116,0.5745219844438132,0.024509268979074014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723068.976541,4366747.05121,0.15084142204935053,0.5747387592780142,1.0,0.04387663492244598,0.3396613677721251,0.11777177618810587,0.5783809335880494,0.01365002649143537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723076.713618,4366747.05934,0.13521443271023012,0.5749056705919718,1.0,0.04341498206360317,0.33616618879188004,0.12239470670765858,0.582271194599787,0.01609645035186889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723084.450618,4366747.06747,0.11951633453255854,0.5749390401186278,1.0,0.04295215643075795,0.3325142818632751,0.1270560715734707,0.5861912495907123,0.01664911322271183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723092.187618,4366747.07561,0.11011730286641577,0.5749390401186278,1.0,0.0424893307979127,0.3287201208057171,0.13167248573437437,0.5901404914054995,0.01664911322271183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723099.924699,4366747.08369,0.11019810953247888,0.5741043561874832,1.0,0.0424893307979127,0.32480371062360375,0.13519479332101783,0.5901404914054995,0.0381571907724909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723107.661701,4366747.09185,0.110273534225393,0.5733698445203232,1.0,0.042027695443159485,0.3207850563213326,0.13969301688863145,0.5941180960476357,0.06983469111498322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723115.398703,4366747.10002,0.11032848429969251,0.5570431670500344,1.0,0.04156838813232186,0.31668863422050914,0.14407958834845866,0.5981234563617952,0.07269717828409682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723123.135783,4366747.10819,0.10003717543362259,0.5562752221722017,1.0,0.041114962195586274,0.3139257907572094,0.14856330776295024,0.6021543605678638,0.04474982665437876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723130.872786,4366747.11637,0.0974833906400011,0.5562752221722017,1.0,0.04066741763295295,0.30975378683513555,0.15313549034171647,0.6062108954023163,0.04474982665437876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723138.609867,4366747.12457,0.11198676142501698,0.5559413358636083,1.0,0.04022808248833723,0.3055684352031739,0.1576351742817269,0.6102922368686398,0.02641883905145736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723146.346874,4366747.13269,0.12818589689773302,0.5560415081242541,1.0,0.0397969742658289,0.3013964312811,0.16201014020637097,0.6143963466596699,0.030142784035410288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723154.083879,4366747.14089,0.14443783736237173,0.5539380816994032,1.0,0.03937643851343267,0.29726218514878316,0.16612408669195383,0.6185239186672074,0.03439822456438851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723161.820962,4366747.14911,0.15666854474837075,0.5539380816994032,1.0,0.03937643851343267,0.2931902062486973,0.16926501581450537,0.6185239186672074,0.03439822456438851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723169.557968,4366747.15733,0.1742673528943609,0.5488631117078842,1.0,0.038965302457146245,0.2892004333435033,0.17353485705343935,0.6226720905875746,0.034679651553131206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723177.294976,4366747.16548,0.18257164754965824,0.5433875163577987,1.0,0.03856708441897716,0.2853162828870245,0.17789097089805292,0.6244932096182078,0.026203214720118582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723185.032061,4366747.17371,0.18027657638892666,0.543187171836507,1.0,0.03817943885092029,0.2815565675324029,0.18232757117589543,0.6234878037673989,0.012986147316425826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723192.769068,4366747.18196,0.17821963506163088,0.5436546636130802,1.0,0.0378047113009807,0.2693561313984663,0.18661915204937157,0.622548447742358,0.004544592697623077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723200.506154,4366747.19021,0.18524493398335576,0.5436546636130802,1.0,0.03744174649924559,0.2657598012867142,0.19072078494042743,0.6216730598676835,0.004544592697623077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723208.243162,4366747.19847,0.1833959371985645,0.543153802309851,1.0,0.03709168221153811,0.26233573281051165,0.19482239570462878,0.6208630279269766,0.013312123579690064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723215.980174,4366747.20666,0.1820781629997489,0.5422189461213994,1.0,0.03675338067203501,0.2590905832643681,0.19790097135121087,0.6201176580284365,0.0052962208518068845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723223.717261,4366747.21494,0.1804134249376847,0.550899799082762,1.0,0.03675338067203501,0.2560310430636617,0.20200260424226676,0.6201176580284365,0.029247929845822345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723231.454271,4366747.22322,0.178846731269526,0.550899799082762,1.0,0.036426824376646766,0.25316042429521335,0.20610350694712426,0.6194376874321016,0.029247929845822345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723239.191282,4366747.23151,0.17737163390333777,0.5342058657772237,1.0,0.036113168595286294,0.25047760084950393,0.2102051177113256,0.6188216416178955,0.04362467285823089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723246.928373,4366747.23973,0.17597627708442656,0.5342058657772237,1.0,0.035810102788127574,0.24798260584740145,0.2143067506023815,0.618271688997695,0.02935479152645996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723254.665385,4366747.24804,0.17464771324970368,0.5342058657772237,1.0,0.03551995499908622,0.24566990810391554,0.21834529983126946,0.6177884800950632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723262.402397,4366747.25635,0.17336979647972198,0.5342058657772237,1.0,0.03523920690615451,0.24353387707145052,0.2220887432017452,0.6173721016464752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723270.139487,4366747.26467,0.17212528904663904,0.5342058657772237,1.0,0.041268840647170624,0.2415667955877141,0.22591845917790063,0.6170239414355321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723277.876501,4366747.273,0.17120294215902254,0.5342058657772237,1.0,0.041268840647170624,0.23975862802963932,0.2288455101248946,0.6167461245058732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723285.613592,4366747.28134,0.16997029048063306,0.5342058657772237,1.0,0.04114785237992566,0.2381004648836781,0.23281734688747732,0.6167461245058732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723293.350609,4366747.2896,0.1720024541797559,0.5342058657772237,1.0,0.04103626380879033,0.23657902468167924,0.2368645919701822,0.6165407759011378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723301.087624,4366747.29795,0.17734038249362047,0.5342058657772237,1.0,0.04093288465567263,0.23563551050904036,0.24096620273438357,0.6164143141204813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723308.824717,4366747.30632,0.1826287555511392,0.5342058657772237,1.0,0.040836559650659715,0.23431855854735711,0.24506783562543943,0.6165407759011378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723316.561733,4366747.31468,0.1878535596704372,0.5342058657772237,1.0,0.04074963434175649,0.23310606980400173,0.2491694685164953,0.6167461245058732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723324.298752,4366747.32298,0.1954553205801207,0.5342058657772237,1.0,0.040668590406955474,0.23198804177677523,0.2532710792806967,0.6170239414355321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723332.035846,4366747.33136,0.20050987965856654,0.5342058657772237,1.0,0.04059458311616959,0.23095225286530902,0.25737198198555417,0.6173721016464752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723339.772864,4366747.33975,0.20424449376621073,0.5342058657772237,1.0,0.04059458311616959,0.2299865145901026,0.2604461986418006,0.6177884800950632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723347.509959,4366747.34815,0.20914496656805626,0.5342058657772237,1.0,0.040527629973488466,0.22908075820722068,0.2645478315328565,0.6177884800950632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723355.246978,4366747.35656,0.2139527769491451,0.5342058657772237,1.0,0.04046771347482234,0.2282250143353327,0.26864944229705784,0.618271688997695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723362.984,4366747.36489,0.2186722150742311,0.5342058657772237,1.0,0.04041250557625595,0.22741037346089088,0.27275107518811365,0.6188216416178955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723370.721097,4366747.37332,0.22397028595926177,0.5342058657772237,1.0,0.04036433432170475,0.22662911842160244,0.2768527080791695,0.6194369501720635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723378.458117,4366747.38175,0.23237371681686006,0.5342058657772237,1.0,0.04032087166725304,0.22587449256035336,0.28096157645164554,0.6201176580284365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723386.195138,4366747.39018,0.24100234278960994,0.5342058657772237,1.0,0.04028211761290121,0.22513990482436996,0.2851219340145336,0.6208615967751379,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723393.932239,4366747.39855,0.24892196123520158,0.5342058657772237,1.0,0.04024922742856182,0.22442197688509513,0.2882795246585207,0.6216695036722055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723401.669261,4366747.407,0.25506586250653923,0.5342058657772237,1.0,0.04024922742856182,0.20741494099422103,0.29253704123950036,0.6216695036722055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723409.406361,4366747.41546,0.14993416780719965,0.5342058657772237,0.3244764692636793,0.040219855566230006,0.20670145125128608,0.29684675507023595,0.6225406414596014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
723417.143384,4366747.42393,0.1425651419129983,0.5342058657772237,0.3244764692636793,0.04019636507800051,0.20600240220688976,0.30120649771898683,0.6234742728772874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
723424.880408,4366747.4324,0.14010628664815436,0.5342058657772237,0.3244764692636793,0.040176392911778436,0.20531670087238135,0.3056148088133563,0.6244697474017005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
723432.617511,4366747.44081,0.1387852755585666,0.5342058657772237,0.3244764692636793,0.040159939067564016,0.2046454402364114,0.3100680816760615,0.6255263277728025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
723440.354536,4366747.4493,0.136305945675108,0.5342058657772237,0.3244764692636793,0.040148193823449196,0.20398752731032943,0.31443581211928534,0.6266440139905934,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
723448.091561,4366747.4578,0.14177856461054908,0.5342058657772237,0.3244764692636793,0.04013998440543154,0.2033462741809559,0.31881874371154795,0.6278221121632728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
723455.828664,4366747.46631,0.1416708223891316,0.5342058657772237,0.3244764692636793,0.04013527580533194,0.20272280695781003,0.32196909887411485,0.6290598850308023,0.024946849301927556,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
723463.565691,4366747.47482,0.13576719603360649,0.5342058657772237,0.3244764692636793,0.04013527580533194,0.2021215638372318,0.32609611126727756,0.6290598850308023,0.08445754471757866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723471.30272,4366747.48326,0.13580490838006357,0.5342058657772237,0.3244764692636793,0.04013410303132939,0.20173371847051708,0.3302738605377994,0.630357332593182,0.08445754471757866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723479.039824,4366747.49179,0.13581998818072452,0.5008179991661472,0.3244764692636793,0.04013527580533194,0.2011735783473848,0.33450020038079437,0.631713067066811,0.04989374171129319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723486.776852,4366747.50033,0.13581460620757552,0.5008179991661472,0.3244764692636793,0.04013998440543154,0.20064347885171702,0.3387729402376672,0.6331270450834514,0.05578295929898036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723494.513958,4366747.50888,0.13579089469818867,0.5675937323883002,0.3244764692636793,0.040148193823449196,0.20014669894946652,0.34308988954982295,0.6345993100113408,0.09612196499381641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723502.250987,4366747.51743,0.13575318235173164,0.5675937323883002,0.3244764692636793,0.040158766293561465,0.19968661696919032,0.34745109257097057,0.6361283873304031,0.09612196499381641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723509.988018,4366747.52591,0.13571547000527456,0.5008179991661472,0.3244764692636793,0.04017170181576843,0.19926763798636016,0.35074863556964436,0.6377136265170752,0.01956995810956586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723517.725126,4366747.53448,0.1356562169214168,0.5008179991661472,0.3244764692636793,0.040188138155893255,0.1988908881104951,0.3551808657937239,0.6393684717249933,0.12701645472866582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723525.462156,4366747.54305,0.1355861742016517,0.5008179991661472,0.3244764692636793,0.040188138155893255,0.19856080553793498,0.35965228267711574,0.6393684717249933,0.13308981360098798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723533.199265,4366747.55164,0.13246465546483238,0.5008179991661472,0.10155370412069353,0.040206937548112776,0.19828073547636887,0.3641178801977752,0.0,0.13308981360098798,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
722689.856802,4366754.36921,0.07517256224361125,0.6127341041006977,1.0,0.10735631857768632,0.9536199871058807,0.03781411116691012,0.44819555605669964,0.03156408185330309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722697.593845,4366754.37696,0.07000605427022447,0.6074254837485866,1.0,0.10727056604278559,0.9350581914195902,0.03459038335483473,0.44980920143895814,0.03886780779386914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722705.330812,4366754.38472,0.06495850845511833,0.6034857144668109,1.0,0.10721770369222425,0.913793534162325,0.03103363531916837,0.451501039753495,0.04266967170933726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722713.067778,4366754.39248,0.06524566048550688,0.6004473681694915,0.02724611573969827,0.10718012241187483,0.8903073277908818,0.027855585632343017,0.45326959648023385,0.041006997143702664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
722720.804825,4366754.40018,0.06961632362988834,0.6004473681694915,0.02724611573969827,0.10644123978210804,0.8650974451961622,0.02460908928699132,0.45511344046733615,0.041006997143702664,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
722728.541793,4366754.40797,0.06994517631857827,0.5968414851996481,0.10155370412069353,0.10644123978210804,0.8386506306573497,0.020913712359122743,0.45511344046733615,0.036609481716917976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
722736.278762,4366754.41575,0.07029482474599912,0.5950719450800519,0.10155370412069353,0.10644712115621027,0.8114246808148142,0.017700785217898182,0.45703192119123875,0.04978649950603892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
