POINT_X,POINT_Y,PLA_Real,PLA_Predicho
723347.137566,4367178.87816,2.822508214420883,2.8185451562461536
722202.772558,4366268.40318,0.484770588798041,0.554654584201206
723525.059467,4367202.19078,4.661043446946594,4.068835511293213
722341.912022,4366453.48821,2.0504505419010366,2.0429624179049095
722287.248314,4367146.97496,6.783134991936401,6.709754885834445
722557.105214,4368349.22748,0.0,0.0718740825181551
722766.709852,4367409.43446,3.743576488056432,3.7812638456094283
722618.982376,4368356.99383,0.0,0.2805942962951622
722566.304797,4366438.29231,2.53952935879183,2.4866285781439843
722837.257042,4366253.60746,3.3406581935157744,3.503608116927008
722155.539974,4367408.83797,6.880338558737876,6.809789354556674
723139.058408,4366207.67958,3.21793322747951,3.107236850820931
723363.593485,4366038.37109,2.2609233633329997,1.6780559147104148
723053.686175,4366523.55539,4.726846211394339,4.033065211584908
721830.470503,4367624.28731,6.03867964071713,6.003550748567462
723090.965634,4368211.09545,4.163373372686222,4.169466493310774
722132.407668,4367300.94039,7.49070312379692,7.503619244324892
722108.711738,4367986.676,8.922621414205633,7.732740079767239
722967.627773,4367687.03174,3.388969517282633,3.3244181748922226
723400.619515,4367949.46774,4.0621680030878755,4.199874117997568
723092.283282,4366631.48342,3.400555201884421,3.353557208856684
722356.678419,4367416.73435,8.10974839240419,10.294019949251787
722487.950503,4367740.4816,5.2212889136432725,5.235165554557473
722263.324661,4368125.50764,5.647443594179728,5.648926988072699
722193.715437,4368110.03196,5.1038824366250175,5.129413303689739
721969.671795,4367693.75939,7.0791999196800095,7.03331527651055
723308.600149,4367009.30944,2.8769967105207495,2.915240444848954
723377.236374,4368149.76774,3.4702955217663094,3.5343042332394177
723424.382399,4367317.66377,3.1347096175069256,3.006742840237369
722008.827883,4367008.01269,4.929709375133345,4.852395843894754
723471.410782,4366624.18455,3.773847767913373,3.8333542169486923
722024.295936,4367015.7326,4.73601165552361,4.964246929939872
722705.42073,4366638.79303,2.5491143343525575,2.6079990181860278
722781.61725,4368118.31625,5.215383157564173,5.0714680051683825
722272.509148,4366129.75014,0.00032623655558567614,0.006922881443854192
723284.721406,4367787.53585,7.380235361953092,7.389407206966332
723448.695405,4366053.87708,4.792907504151974,5.071274932225544
723036.925861,4368080.05796,4.677760456842045,4.709147779560463
722952.143011,4367702.42589,3.595705219663563,3.5157965824044317
722843.713955,4367856.41488,4.195645553941599,4.217485445411441
723423.473067,4368350.13937,4.912831169758957,4.909965995140244
722844.467844,4366916.35106,2.2136671197594175,2.247270167436782
722743.8224,4367001.01347,2.3713557314201177,2.3802941257542303
722449.189149,4367848.31393,6.0532664850592015,6.042698108587424
721730.109923,4367308.28104,3.4842695155166266,3.579032801669699
723501.747302,4367317.74919,2.1011824908551566,2.2099636664827496
722263.859535,4367393.52944,5.2989358910026985,5.424638574570846
723447.408803,4367525.73648,3.148751321052691,3.170077235544306
722912.940324,4368341.88583,4.1379106424503265,4.055110707287024
722589.820724,4366037.57435,0.32314165656595223,0.40723610516842895
722218.231051,4366291.5371,0.6211271524599178,0.610476156957377
722186.584664,4367270.1691,6.708747317912403,6.564980125654135
723160.520314,4368288.21594,4.336191084124697,4.3616536012286184
722171.337029,4366954.22234,4.115965743859749,4.130229470133063
722519.299094,4367208.8442,5.592064291083498,5.5783542678178994
722928.701809,4367987.48657,5.0108741841380855,5.028567409242565
722240.87894,4367077.57994,6.349170602038621,6.417177365724567
723022.149317,4367240.17653,3.558818000304815,3.5651100076814797
722473.347921,4366584.6211,2.46124991038856,2.3932709142589315
722086.448162,4366645.90464,1.5227805078589494,1.4997361818520814
722689.171336,4367632.80995,3.6252343847738047,3.4698687867435978
722379.772872,4367570.86281,6.552098397855101,6.5973094078111
723361.670549,4368257.61612,4.676533986229047,4.6719457965984095
722735.794791,4367370.87595,4.471637605052866,4.3111479703422
722465.966166,4366106.81441,0.9509910981105173,0.9076223010676565
722317.770064,4367724.90615,5.525099688100228,5.64262312994297
722457.447377,4367154.84438,5.57076455912341,5.689639174556053
722874.919273,4367532.83093,3.4799126210084,3.461797050284089
722728.806207,4366415.33425,3.6826788366311964,3.715536417926992
722766.618213,4367525.01476,3.1380531733719166,3.181988287641956
721915.772648,4367323.85774,6.82228125628873,6.865767449228999
722426.690458,4366900.52404,4.262094254449327,4.232561159862639
723494.432525,4366839.98167,4.1282289111307655,4.185270094987912
721977.402495,4367701.47153,7.1481338774524765,7.120592009457806
723100.421317,4366145.98586,3.505568862761969,3.546827849701073
723021.754918,4367717.90901,3.539713065975582,3.4640642523844516
722690.404946,4366045.38036,1.6384118148564921,1.6481858423215474
723207.649823,4367448.42178,3.1266029083610225,3.1007229184342515
722766.850103,4367232.20791,4.446594598605799,4.2754774921605065
723440.636536,4366423.78599,4.891596069876341,4.928954233945317
723525.924038,4366223.50959,6.3883164816762035,6.427404917246662
723215.320657,4367525.48373,3.5945110650893,3.5837541045263173
722719.787058,4368048.9104,4.989671400294208,5.101345452154268
722140.520646,4366769.25169,2.5513862672901575,2.522380280380749
723447.909586,4366955.52005,3.9803899587766316,3.9853251626477895
722627.687952,4367108.7778,3.1039478263477362,3.2948379981454026
723432.172954,4367256.02765,4.226143046069697,5.174932179121258
723154.058118,4366777.96524,2.647686523865998,2.677083649489112
723046.024708,4366431.07114,3.0442572174407823,2.822756833825379
723401.071974,4367433.22073,3.21448656806236,3.2191884128165054
723424.02388,4367726.04727,4.77754584430972,4.770739056093354
722573.46668,4367193.48635,5.009518834084887,5.079313412980542
723392.903948,4367926.3444,5.11488758667379,4.8054623282891695
722828.705365,4367278.50434,5.633985887619701,5.126206099964193
723455.747692,4366839.93907,4.366623944175321,4.489018915751442
723517.684281,4366793.77102,4.083919390160779,4.214832662571329
723239.269602,4366654.75775,6.153439664991715,6.042134305278738
723377.694891,4367625.82868,3.8102833321593055,3.903008084117396
722435.09516,4365998.89051,0.0,0.006717881158701933
721884.847999,4367293.00796,6.621418609233415,6.52528359995222
722170.636479,4367932.80029,9.279100406937669,9.174103745835387
721946.569913,4367539.63512,7.398888641169507,7.3458245483421845
722759.131831,4367209.08327,3.824805929138647,3.950401877062736
722480.232033,4367717.35876,5.228485772412844,5.246366349751902
723176.247178,4367987.74828,5.32668998227091,5.311933466414598
723539.9064,4367903.39265,3.8973535125284,4.016834273744198
722805.348561,4367463.41151,3.278792215072685,3.2634674466816644
722572.856319,4367987.12419,5.32617369508062,5.167180630358278
723355.888716,4365999.82869,0.8131564603911916,0.9452115887604063
722527.606657,4366453.66718,2.340887477612781,2.421837695232364
722117.526072,4366460.98422,0.052992262304130934,0.08008629085898997
722472.12739,4368202.75683,6.207301653126313,5.764523331424598
722682.269057,4366561.70783,3.990781873518905,4.206154759361755
723516.374604,4368265.49246,4.740659009665717,4.752555832319033
722783.142778,4366191.90005,2.931004313187036,2.9260025455856855
722233.546249,4366515.03615,0.9907924354980712,0.9365576373259085
722139.946611,4367578.33984,8.962090069515833,8.852697883928133
723215.359935,4367479.25162,3.2886028258324465,3.2909512569891493
723362.624215,4367163.48356,2.88231846961411,2.9495699405343916
722301.979912,4368156.36337,5.774337906285125,5.778536212911
723177.449986,4366562.21713,5.800833210901603,5.752327360547175
722557.146899,4368295.29594,6.312993181387835,6.232855489969707
722148.246711,4366784.67083,2.7397654978818786,2.760038239980663
723230.806305,4367510.08969,3.6083881107234075,3.597778287777797
722519.643062,4366754.201,2.320052481066906,2.6195651111893365
722619.528406,4367655.85565,3.9468270595455275,4.024870485451609
722744.196596,4366523.23848,3.741898362330615,3.7232380305234667
722952.136687,4367710.13099,3.6721580424487232,4.054337734185754
722882.34971,4367910.38951,3.491562937687662,3.4533651583053913
722674.15566,4367047.17826,2.536673236511116,4.400221064744939
722147.95173,4367200.78302,6.128880244981453,6.246236889129086
723238.923278,4367063.17512,2.439898626652393,2.461164200174825
723486.9122,4366593.37648,4.034284647664715,4.094341836634806
722659.336014,4366199.48309,2.3489749510213427,2.3447882295992053
722588.058791,4368333.84938,4.9353893036560335,4.764492381386557
722604.139594,4367547.96722,4.292785258095097,4.352547540898246
722287.790078,4366399.49243,1.4492418031025918,1.4222679802813825
722456.843367,4367956.1902,6.683349219753978,6.667449560190603
723455.963321,4366593.3425,4.002883845310986,4.043311400588884
723015.050265,4366461.86443,0.5775822520493245,0.793754616877703
723169.020205,4367386.73685,3.104880567251504,3.151943055013539
722186.617794,4367223.93585,6.057300603894809,6.1662561828717415
723145.460357,4367802.79605,4.980054301052117,5.19473071239755
722650.993239,4366985.5087,6.5670076331550415,7.517499695165441
722937.826015,4366276.8297,3.817383242812667,3.7891491529573793
723556.122662,4367071.22771,4.316666426006636,4.562688210774485
722620.683468,4366153.20519,1.762233794993441,1.7389129540119477
722047.242574,4367393.32653,7.8316265604542865,7.803173056237393
721776.369364,4367547.18717,6.030611403045913,5.745417950056859
723539.692099,4368142.24347,3.8269357099772834,3.363848766140663
723502.298522,4366693.5744,4.014146754240155,3.9611174203901918
723323.588371,4367571.83267,3.252942077086697,3.259273765865928
723463.895768,4366369.86613,5.252141112767976,5.104797346000256
721915.840897,4367223.68639,6.34320021388205,6.373680500797253
723586.509412,4367695.40741,3.453513879793386,3.5355012450901184
722782.882758,4366523.27735,3.3873560236342866,3.351185108125146
722805.698049,4367024.19352,2.633757734098438,2.744071856260954
722248.336541,4367462.86292,6.134786001060552,6.101362917171034
723177.282089,4366762.57767,3.504052317229833,3.718089527331623
722481.18299,4366453.622,1.8655597122764969,1.88293094460286
723315.156612,4368373.13364,4.988251418163535,5.074855164987549
723199.690943,4367710.39282,6.317608219491206,5.992140037233862
723570.981781,4367757.03135,3.987425622067268,3.835542228980867
723348.117956,4366038.35445,4.282554923546507,4.276984320783964
722859.688398,4367232.30261,4.132715069793937,4.1516485944677015
722651.36174,4366507.73317,5.040790372283672,4.68204436096023
723092.181222,4366754.78167,3.60215957897169,3.871042765963282
722472.519361,4367686.53077,5.10039730573318,5.1360015014111395
723168.589929,4367895.28098,5.493472673475342,5.610960573061463
722333.994973,4366700.0793,3.4017816724974224,3.382573222586546
723137.795818,4367718.03175,4.41651683026653,4.474610642145153
722837.110644,4366438.5626,4.26599910912999,3.992309424585801
721753.491901,4367046.31212,1.4712094960419209,1.7003580167115981
722573.649219,4366954.60869,2.7076418165187905,3.485335258848529
722867.412562,4367247.72168,4.591399690466167,4.342113221357714
722627.13273,4367825.3751,1.8671701282068687,2.0151313489668152
721977.642322,4367354.73572,6.995744519072443,7.07095390532425
723262.146622,4367047.78849,2.4973271128477914,2.4859795131989597
722767.673673,4366184.17788,2.824231544129458,2.82521679474903
722364.602788,4367162.46023,6.201234701568279,6.308849403460778
722549.631288,4368010.21559,5.781599012417425,5.467589375001732
722845.122476,4366091.77597,2.571875789993353,2.5449810168194715
723408.848783,4367386.99643,3.126560974453615,3.1576926346022947
722434.936007,4366214.67727,2.7181980044579737,2.6358018908994363
722116.863916,4367401.09649,7.732293212814178,7.633651856975286
721915.620025,4367547.3122,7.10688937887075,7.146568806310437
722210.362028,4366476.48306,1.1599988296077381,1.1467425522834123
723130.234692,4367509.98216,3.5252874171124464,3.626844384058109
722976.669146,4366084.20364,3.523060688157601,3.650909129767845
722937.422257,4366777.73871,2.042621212087622,2.410907596682912
723215.569453,4367232.67571,2.8944462172942287,2.9201693694060076
722387.863853,4367093.1316,6.1719959960919155,6.137145198844194
722891.554687,4366084.11641,3.98080968256546,3.7184742413090515
722024.567685,4366622.72956,1.0403980358520586,1.047316975341997
723555.336762,4367949.63975,4.000173145204586,3.9843827792535946
723293.744423,4366284.90991,4.992995335707106,4.8517869666369
722256.669168,4366638.35709,3.2421631393090786,3.287901876333088
722696.913496,4367625.11253,3.4180147112413173,3.4991898163668385
723470.876052,4367232.95342,2.868199246046851,2.993257827394056
722836.225784,4367548.20177,3.955443515731026,3.9020985230465777
721993.088359,4367393.2768,7.247887333596157,7.3183521936856994
721737.952811,4367146.47192,2.4524170521579522,2.1511888236506747
723255.063423,4366277.16198,3.779527696436065,4.665313939908692
722976.557045,4366222.92359,4.124033596816219,3.9598089101268497
722519.322537,4367178.02173,5.159358687837454,5.145411544868174
722403.639679,4366684.73384,2.1177477307829697,2.354618472063959
722882.480966,4367748.58432,5.412017789551462,4.92639419207712
722171.670448,4366484.15323,1.0469170272376596,1.0760288864912586
723547.497025,4368065.20429,3.479654477413255,3.4942347654466004
722388.193963,4366646.18834,2.6412223543318265,2.654829998847863
721977.711473,4367254.56471,6.643976743130491,6.6530809652938165
722332.950796,4368117.86992,6.171963680053183,6.135887539406645
722387.858131,4367100.83727,6.192843688224443,6.199494321302121
722380.660583,4366368.75509,1.5510218403540654,1.549149242670213
722913.844159,4367232.3583,3.2765331700791043,3.333634022424083
722179.051808,4366985.05277,4.794553313839056,4.957607246613337
722270.986584,4368225.67521,5.068802607147032,5.201868294703643
721776.400168,4367500.95579,6.1262341769525275,6.174924846387255
723037.463191,4367432.83027,4.330930879390833,4.213502665989388
721876.923515,4367570.39289,6.614964634640036,6.631219785248744
722814.050553,4366245.87739,3.3442079564850826,3.394258196678494
722789.321972,4368156.84761,5.299742637826869,5.1774359906011895
722689.569024,4367124.25099,6.717751181847991,6.549666947636421
721675.844816,4367477.75133,4.294431067782175,4.179726984878941
722070.337681,4367555.15936,7.6882087499711105,7.729185290115041
722093.37157,4367801.74414,15.020810270826571,15.348375965973167
723030.732416,4366207.56637,3.9255919596629143,3.940913325251997
722759.646943,4366554.07903,3.4734905777390113,3.461377278021206
722959.58159,4368064.56707,4.740852521183391,4.772757923093398
722874.738647,4367756.28144,5.119599188178626,4.5350924228921
723500.834605,4368342.52099,4.061264308147493,4.16722620046809
723316.091568,4367294.42885,2.9076746338651236,2.905356751752294
722542.883186,4366715.69337,5.429121822482259,5.424704976720863
723114.942695,4367294.21328,3.2980587295955988,3.3121343280494187
722457.568673,4366993.02421,4.625898985391137,4.576797411368444
723162.104174,4366408.07374,4.53824750103953,6.23539114486629
723485.679655,4367988.08656,3.9968488250769387,4.012128862299646
723485.418665,4368280.86706,4.808882399300727,4.824802955030331
723076.522392,4366978.2385,3.6627348394390546,3.751809676407243
722458.102832,4366276.35189,0.3176021248811952,0.19381411411564878
722998.34303,4367964.44477,5.0808403315763835,5.016819759852559
721784.105476,4367547.19406,6.085377470835643,6.090036613791758
723246.745215,4366963.00755,3.183931176364861,3.0636612290142287
723013.500973,4368341.9913,4.144687777431073,4.144246727364958
722951.642889,4368311.10812,4.073430912017048,4.08107581111968
722526.936053,4367339.84579,6.2732983138064755,6.603961286787485
722882.686695,4367494.31224,3.2391296635300635,3.2379774478645
721931.303305,4367239.11143,6.4733865300763584,6.454418199490007
723292.290967,4367980.16883,6.037323905949184,6.167657518263338
722131.962998,4367925.05906,16.592660856111877,15.835253979835866
723324.20615,4366855.20775,5.5691833815138025,5.653445680523151
722380.796005,4366183.79907,3.5094417861186415,3.493693300215006
722403.798888,4366468.96001,1.6313861541492736,1.7152016227534423
723138.532669,4366839.59707,2.8548902317364884,2.9685658824828227
722070.84527,4366830.83505,2.3438532435963504,2.352465669894862
722156.092622,4366630.55686,1.8214790965808973,1.8263318222268932
722651.740004,4366014.51495,1.5088194982313392,1.4732217819191498
722140.558742,4366715.30948,2.2082326392452236,2.199306542702714
722588.933795,4367201.2072,5.291222745042835,5.210704251811527
721900.404582,4367169.73349,6.678895761844287,6.587084069937663
722085.853488,4367493.53164,7.724611998178302,7.552125007541401
723331.803844,4367017.04036,3.244583764496343,3.441815405291533
722573.046594,4367740.56569,3.637497936759566,3.4895025332287473
722379.623616,4367771.19619,5.413566651122334,5.429144733784311
722473.157692,4366838.92169,3.367250446248462,3.1999770198378026
723185.135507,4366623.87524,4.875137203576034,4.986773371036124
723401.421473,4367032.52785,5.60700622713692,5.4454899588107875
723307.642216,4368118.87245,4.063716864658748,3.865822484232863
722209.766272,4367308.71838,7.016721475359908,6.986822885605701
722828.099462,4368033.61146,5.141544086769204,5.137752288980631
722697.611784,4366731.25877,2.0058890327718575,2.0865916031610983
722085.924158,4367393.36239,8.03197292031931,7.996978980716841
722256.06161,4367478.28094,6.363144211074191,6.3931932966208
723030.32932,4366700.77414,3.142516249150276,2.957010461466595
723115.084333,4367124.68926,4.203552596133882,4.09156248418181
723029.010459,4368295.7804,4.101023807806325,4.108152215050421
722086.059647,4367200.72542,7.184440177543458,6.939450760564331
723129.571808,4368295.88741,4.158661771181387,4.194335609461692
723455.158677,4367510.33431,3.1087240599300427,3.111183420121597
723370.005714,4367571.88335,2.5836713364895534,2.5057048154460864
722333.633867,4367193.25297,6.334228281270449,6.370594629947423
723339.234388,4367371.50934,3.0414364889167786,3.064563738648491
722341.608008,4366869.61864,4.656170265248077,4.725613476086402
722225.74293,4366607.50344,2.0955250681451583,2.261186907746118
722961.137911,4366153.548,4.4924533658614,4.280095016675317
722248.314171,4367493.6842,6.6382329519598215,6.613752102242299
722310.951779,4366468.87147,2.127042054352441,2.152979473727199
723045.288878,4367324.96195,3.55429991031765,3.54247553599132
722588.845094,4367316.79046,7.389013013617526,7.173702770492188
722248.442737,4367316.46039,6.5727198777164695,6.584670975156841
721768.510102,4367732.1031,6.44466411179029,6.133868456389292
723485.864679,4367780.05165,5.544430449985867,5.528581872846531
722217.257862,4367647.7592,10.038207234576483,13.984052921427056
722139.698837,4367925.06634,11.085246889639704,10.751115929617741
722287.923343,4366214.53729,0.932683100379413,0.8892079839057347
722867.493006,4367147.54849,3.3347201213979405,3.245486509191303
722456.749899,4368079.4669,8.571983930189965,8.782670651482325
722348.278367,4368310.4997,6.175675023216175,6.0284158059778035
723539.989271,4367810.93236,5.059443651500086,4.896714638798427
723500.786271,4368396.45258,3.4752975829050285,3.523748801649424
721745.735031,4367077.12807,2.2180142040415993,2.234180013306406
723239.158639,4366785.76191,5.289383423838082,5.265098406622319
722441.156083,4368241.24941,6.6033462492847645,6.188650799151656
723193.08599,4366369.57426,5.035562483588547,6.096715938510528
722743.531226,4367370.88372,4.40651232327435,4.300800208926723
722301.905837,4368256.52314,5.669388492770306,5.626736165966192
722318.013881,4367393.58106,5.022330604584929,5.256932804188815
723254.18646,4367309.77303,2.892655177790205,2.8764526838583553
723223.730238,4366731.80271,5.411727329917581,5.334745963699744
722867.1893,4367525.1176,3.364829821061197,3.3896063836924624
723525.428094,4366786.07356,4.078077881444409,4.248862828062608
722473.00744,4367039.27395,4.747242248414044,4.621884062282527
721675.764352,4367601.03468,3.883605731049238,3.904426435057559
722874.532651,4368010.54493,5.101720339747646,5.082943912571349
722906.746513,4366438.63361,1.1506721899995314,1.2189900761560235
722209.332158,4367909.72227,6.015830662471425,6.435841336933207
722094.082873,4366792.32664,2.2171008912325454,2.2143828257623137
722899.150919,4366261.37696,3.566111807190596,3.5599778914142797
722704.491946,4367825.45285,2.807137129067333,2.8897186356525113
722883.79246,4366114.93538,3.141586970679228,3.2570736326262257
723462.054283,4368458.0451,4.955366001601659,4.458467940194519
722310.929441,4366499.6966,2.420348192646294,2.24729388490858
722473.16348,4366831.21576,2.998472507773952,2.8659065315880436
722921.393109,4367463.53083,3.5039230530748875,3.411330636449537
722356.558676,4367578.54562,6.8778540709026315,7.096212302786074
722752.07839,4366338.2932,3.607549047860499,3.5958385317870762
722317.462453,4368140.96897,6.005116356771282,5.884927121035659
722774.378958,4367494.20142,3.1730587529037564,3.177044148001389
723408.983485,4367232.88527,3.7040432006687554,3.404980411536742
722774.909155,4366823.80893,4.338288933639343,5.565559218174904
723348.216677,4365922.75153,0.0,0.1803492646320582
722689.189437,4367609.69429,3.5458769656498257,3.6469588402755635
722309.846488,4367979.16199,6.822345888366204,7.185908006647205
721776.24603,4367732.11,6.45595895204345,6.155774316435639
722874.55765,4367979.72551,4.980441324087464,4.883215383045736
723176.181708,4368064.79665,3.9636087015184547,4.193029880685973
722883.675899,4366261.36121,3.522931424002656,3.5201903029623596
722906.808247,4366361.56943,3.070591326578322,3.2652283424387543
722194.525287,4366985.0673,4.772769610727414,4.8176569263119875
723005.752717,4368357.39215,4.155273203691016,4.160998782465557
722712.905463,4366962.45317,2.0209536928295337,2.1306447336810366
722588.500719,4367763.69629,2.7113822056451706,2.6938632972931367
722388.601167,4366091.32678,0.4599209976899601,0.4608601542411158
723640.976318,4367348.72709,2.8625420156942254,2.8687178122873127
722835.79791,4368079.84811,4.960819717853194,4.964577132915416
723285.449094,4366939.93146,4.20997463940327,4.03855609972066
722472.074565,4368272.09801,7.786736504931286,7.801616561925935
721644.839999,4367570.18694,3.392971320079502,3.486969963359736
723053.919963,4366238.41692,4.127035141271248,4.12153462677904
722982.610297,4368280.32238,4.01647043131121,4.020321796792323
723084.552546,4366623.76911,3.4045246886425544,3.35956265645285
723525.380433,4366840.01588,4.100991491767589,4.218837064116318
722960.595671,4366823.99887,2.6643873757420806,2.710311004365139
722255.662449,4368025.33882,5.608394277943606,5.98732521253057
722156.212245,4366461.02003,1.0790536927234542,1.0333285916251123
723154.10963,4366716.3165,4.891273294203722,4.927652574682199
722991.019849,4367463.60324,4.319926114056809,4.426784300175499
723169.841597,4366408.08186,3.839392773480718,3.9468372279410024
722109.680919,4366615.10152,1.5627302489601043,1.5018248288938039
722751.310209,4367316.95327,4.0686869944734765,4.019612563230308
722975.88749,4367047.48579,3.520059143702576,3.5536901670669097
722256.324358,4367116.12296,6.547612623906674,6.532415844341198
722836.528144,4367170.63381,3.4035567463394494,3.432549553306346
721853.751647,4367516.43546,6.73104769292908,6.765954354605218
722116.85304,4367416.50725,7.647642888202852,7.5710169491675945
722711.978156,4368141.3594,5.886516109893509,5.845538703756657
723517.370675,4367148.24227,1.65390889428964,1.7505794972859838
722489.09865,4366214.7295,0.40097899559105893,0.5267774318164364
722851.375195,4367948.88204,4.611569899929465,4.611342946313002
721590.612972,4367685.71664,6.397481925805476,5.694283898018732
722419.608405,4366014.28919,0.0,0.0005918692728606615
722589.773991,4366099.22811,1.262960133489456,1.3093434008257623
722681.477442,4367578.86562,3.4636472662257636,3.546912304205871
723038.268508,4366454.18221,4.000495536162457,4.53888449238548
722975.540956,4367471.29248,4.639646766870296,4.24946167638409
722388.097352,4366777.19163,4.149851418763469,4.058202955553203
722156.043608,4366699.91175,2.2732998290969673,2.254512525265329
722859.849046,4367031.95458,2.9631474226448407,2.9739550035895133
723293.09356,4367047.82183,2.5963801957948114,2.5940505100925377
722504.659992,4366099.14518,0.7600622186233033,0.8092881418776825
722774.440043,4367417.14771,3.6030955899508084,3.5603189475775534
722603.637676,4368195.18279,6.512080369886376,6.333434259271244
723378.558038,4366631.78926,8.020161408161114,7.958461792685444
722821.544552,4366554.14163,2.509077263003862,2.5596627056575083
723424.281074,4367433.2462,3.1488869330009606,3.114476084381011
723315.852175,4367571.82424,3.3196166051508342,3.4558275481255802
723617.627917,4367502.81009,3.1157206746738733,3.070730656794626
722711.935474,4368195.29199,6.162217701370893,6.12739374182391
722457.551316,4367016.14157,4.866875454387143,4.840637341581544
722224.534265,4368279.56268,3.809250373063978,3.9235549012337145
722843.570944,4368033.62743,5.125117536507632,5.117019651179158
722767.468688,4366446.19855,4.9900907393682905,4.786557059374682
722828.9144,4367016.51136,2.7970552944110323,2.884825474418763
722767.141923,4366862.33096,2.92273602384745,2.62924327543377
722109.583693,4366753.81099,2.0356826892705686,2.1759688451560457
722233.142328,4367077.57262,6.359368620548474,6.435400807001427
722557.378904,4367994.81364,5.561954206705493,5.5119850416825535
723386.488217,4366408.31406,5.245977213093733,5.198826532938421
722139.930153,4367601.4554,8.64640315082321,8.728271239159819
722032.155538,4366838.50544,2.1611668294713406,2.2074029861203153
721730.003384,4367470.09364,5.586578258793228,5.502250604442682
722960.689457,4366708.40802,2.968582095516404,2.7943481683046243
722937.701997,4366430.95901,0.6684381697955855,0.702879058962723
723223.769308,4366685.56592,5.793991443843385,5.815222591166707
723440.556095,4366516.26257,4.479673526685349,4.735657515211823
723416.206501,4367818.49999,4.931677960493042,4.873038857009924
721807.236456,4367662.79207,5.739677415881222,5.733033164451722
723207.190424,4367987.78161,5.326883493788585,5.344283735530427
722905.500768,4367979.75756,5.042630078203173,4.961829436715403
721846.077814,4367423.96505,7.273350063832053,7.226844060950056
723432.81212,4366523.96047,4.202390757598354,4.244319411341877
722789.433099,4368018.16212,4.995899932045925,4.94998339217678
723293.034139,4367117.17374,2.1652105661756207,2.411095821642896
723247.299946,4366307.97985,3.465519288184003,3.7766123011542945
722442.256053,4366777.24381,3.322456569412179,3.408410153315252
722348.73695,4367694.1156,5.676940443251231,5.680837545160311
721799.752767,4367285.22632,4.53308385970713,4.586111193040389
722805.096129,4367779.325,0.35982226006096585,0.4130887454497139
722798.472544,4366376.8722,5.239167762074252,4.858209807804698
722186.046792,4368017.56791,6.2051718722876785,6.372836255826675
722636.034889,4366315.05818,2.6478155956635705,2.640415842183649
723324.707596,4366269.53001,6.114228768561911,5.925851251489687
722380.863561,4366091.31946,0.3710917091408323,0.29409531370476416
723502.189889,4366816.87213,4.150690481626378,4.196831471388421
723463.410339,4366924.71337,3.987909593218822,4.026373894513995
722348.639758,4367825.10125,5.903749406979251,5.884020192952583
723447.557971,4367356.21704,2.085978948773864,2.230041759690769
723363.010656,4366716.54045,6.971604438136262,6.904985221280707
722999.248929,4366862.56894,3.319326145516951,3.434688865837541
722628.438711,4366130.09289,1.708971769506573,1.711568074490637
722085.657499,4367770.91698,11.530828895463264,11.534066733254658
723021.236458,4368341.99949,4.157790392279742,4.157911502790349
722310.817539,4366653.82065,3.133167103729378,3.1553079244602382
723533.614149,4366277.46433,5.949414662717181,6.063733295298946
722187.073773,4366584.34872,1.4500356619827457,1.3313310494960866
723214.675411,4368280.56976,4.679890237680682,4.643290258278108
722651.704616,4366060.75553,1.4613051110626123,1.4596836328520586
723524.165486,4368203.86382,3.3834188529148888,3.490147958772282
722990.810649,4367717.87649,3.652214045256582,3.7604779213530826
722820.444315,4367933.4404,4.8287940804541325,4.803721984955638
722433.81593,4367717.31341,5.076612701223105,5.0796696572972655
723400.916938,4367610.44367,3.24648771777857,3.314800043845176
723005.727094,4368388.21005,4.194064376331991,3.9805924897392
722303.342723,4366291.61705,1.0755134514441302,0.9901134232991868
722704.224315,4368164.46556,5.960387112012469,5.9879710577979
723578.821773,4367641.46225,3.4474469282353493,3.5795139090047035
722874.707458,4367794.80668,4.92467499795589,4.82548811295112
722009.05637,4366676.6582,1.0615298398251414,0.9803550548544345
722333.059458,4367971.47952,6.861362888563588,6.779879258753794
721993.226963,4367192.93445,6.879693007392638,6.86825401144609
721954.480921,4367285.36553,6.70071139627992,6.914891058942893
723377.134875,4368265.33776,4.691217778687324,4.699258526181596
722944.809117,4367209.27347,3.203762452136172,3.243416825412692
722534.813223,4367154.92006,4.687764579119481,4.589005666380077
722225.792509,4366538.1476,0.42735830871135905,0.6418284155234567
722101.162155,4367724.70116,11.02944786275465,10.556541959848236
723510.442083,4366231.19912,3.9035820442801175,4.075785490915443
721621.850328,4367231.13165,1.4207615627496746,1.1963298177697481
723028.971867,4368342.00768,4.1750560054042225,4.173849136776985
722272.309937,4366407.18422,1.4379335940119773,1.4461835640047458
722109.394165,4367023.51678,6.222630996929829,6.170033800074752
721544.152756,4367755.02179,4.601371881419611,4.349955020160801
722404.166856,4365968.03368,0.0,0.0014095696201661216
723301.258763,4366546.93672,5.432510389972632,5.397027921887715
723301.192988,4366623.99935,7.033631996773037,7.024112079553743
721931.007679,4367670.60883,6.862524727099119,6.84883628248367
723122.297758,4367748.83576,4.453662193220426,4.339521480437048
722441.720089,4367493.87023,9.203099239265326,8.972489332309786
722410.498104,4367863.68602,6.1437256176334145,6.163218827629189
722456.808323,4368002.41917,6.893021834512465,6.815046174570196
722333.554579,4367301.13055,6.066369099907871,6.085908604937422
722442.593651,4366322.57589,0.913816689193236,0.704332322718061
