POINT_X,POINT_Y,PLA
722713.307601,4366446.14419,1.174649953842163
722721.044875,4366446.15194,1.1965800523757937
722728.78215,4366446.1597,1.1964900493621826
722736.519502,4366446.16747,1.2268199920654297
722744.256778,4366446.17525,1.3157000541687012
722751.994134,4366446.18296,1.3808599710464478
722759.731411,4366446.19075,1.4652299880981443
722767.468688,4366446.19855,1.5462499856948853
722775.206043,4366446.20635,1.6374900341033936
722782.943322,4366446.21417,1.7136600017547607
722790.680678,4366446.22199,1.7940800189971924
722798.41796,4366446.22975,1.8077900409698489
722806.15524,4366446.23758,1.7492599487304688
722813.892598,4366446.24543,1.6659499406814575
722821.629879,4366446.25328,1.5537099838256836
722829.367162,4366446.26107,1.440619945526123
722837.104522,4366446.26894,1.3271199464797974
722844.841805,4366446.27682,1.2135599851608276
722852.579165,4366446.2847,1.100190043449402
722860.316449,4366446.29259,0.9725019931793212
722868.053735,4366446.30042,0.8577380180358887
722875.791098,4366446.30832,0.7719569802284241
722883.528383,4366446.31624,0.6480870246887207
722891.265669,4366446.32416,0.5338019728660583
722899.003035,4366446.33202,0.4199829995632171
722906.740322,4366446.33995,0.3668020069599151
722914.477686,4366446.3479,0.3291909992694855
722922.214974,4366446.35586,0.2919900119304657
722929.952263,4366446.36382,0.2643409967422485
722937.689632,4366446.37171,0.2277870029211044
722945.426921,4366446.37969,0.1915609985589981
722953.164211,4366446.38767,0.1556279957294464
722960.901579,4366446.39566,0.1874829977750778
722968.638873,4366446.40359,0.1855529993772506
722976.376165,4366446.41159,0.1839679926633834
722984.113534,4366446.41961,0.1827050000429153
722991.850827,4366446.42763,0.1819529980421066
722999.588198,4366446.43567,0.1811980009078979
723007.325492,4366446.4437,0.1807020008563995
723015.062788,4366446.45167,0.1866170018911361
723022.800161,4366446.45973,0.1867100000381469
723030.537456,4366446.46779,0.1870100051164627
723038.274829,4366446.47586,0.6578310132026672
723046.012126,4366446.48394,1.4557600021362305
723053.749425,4366446.49194,2.179189920425415
723061.4868,4366446.50004,-9999.0
723069.224098,4366446.50814,-9999.0
723076.961397,4366446.51624,-9999.0
723084.698776,4366446.52428,-9999.0
723092.436076,4366446.53241,-9999.0
723100.173376,4366446.54054,-9999.0
723107.910754,4366446.54868,-9999.0
723115.648055,4366446.55682,-9999.0
723123.38536,4366446.5649,2.3032801151275635
723131.122739,4366446.57306,1.172469973564148
723138.860042,4366446.58123,1.1646599769592283
723146.597423,4366446.58941,1.166260004043579
723154.334727,4366446.59759,1.1679400205612185
723162.072034,4366446.60571,1.1697200536727903
723169.809416,4366446.61391,1.1711000204086304
723177.546722,4366446.62212,1.1729999780654907
723185.284106,4366446.63033,1.1749800443649292
723193.021412,4366446.63856,1.1770199537277222
723200.758722,4366446.64671,1.1791199445724487
723208.496107,4366446.65495,1.1812800168991089
723216.233415,4366446.6632,1.1834800243377686
723223.970724,4366446.67145,1.1851600408554075
723231.708113,4366446.67964,1.187440037727356
723239.445423,4366446.68791,1.6370099782943726
723247.182733,4366446.69618,2.0237700939178467
723254.920122,4366446.70447,2.0879099369049072
723262.657433,4366446.71276,2.047719955444336
723270.394825,4366446.72099,2.007539987564087
723278.132137,4366446.72929,1.9673800468444824
723285.86945,4366446.73761,1.937250018119812
723293.606841,4366446.74593,1.897089958190918
723301.344155,4366446.75426,1.8156800270080569
723309.081472,4366446.76252,1.7750300168991089
723316.818865,4366446.77087,1.7344000339508057
723324.556181,4366446.77923,1.6937700510025024
723332.293574,4366446.78759,1.653149962425232
723340.030891,4366446.79596,1.6125400066375732
723347.768211,4366446.80426,1.582069993019104
723355.505606,4366446.81265,1.640239953994751
723363.242925,4366446.82104,1.7655400037765503
723370.980321,4366446.82944,2.086319923400879
723378.717643,4366446.83777,2.2506699562072754
723386.454963,4366446.84618,2.346760034561157
723394.192361,4366446.85461,1.5923500061035156
723401.929682,4366446.86304,1.5664199590682983
723409.667003,4366446.87148,1.5627000331878662
723417.404405,4366446.87985,1.496899962425232
723425.141728,4366446.8883,1.7051500082015991
723432.879128,4366446.89677,1.483649969100952
723440.616452,4366446.90524,1.5112500190734863
723448.353779,4366446.91364,1.522379994392395
723456.091104,4366446.92212,1.528190016746521
723463.828506,4366446.93062,1.5325000286102295
723471.565832,4366446.93912,1.5381799936294556
723479.303236,4366446.94763,1.5441299676895142
723487.040563,4366446.95614,1.512410044670105
723494.777893,4366446.96459,1.4676300287246704
723502.515298,4366446.97312,1.428339958190918
723510.252627,4366446.98166,1.4086899757385254
723517.990033,4366446.99021,1.40024995803833
723525.727365,4366446.99868,1.4080400466918943
723533.464695,4366447.00724,1.4157099723815918
722697.82699,4366453.8351,1.154189944267273
722705.564333,4366453.84284,1.1535500288009644
722713.301599,4366453.85059,1.176990032196045
722721.038866,4366453.85834,1.1998900175094604
722728.776212,4366453.86603,1.195520043373108
722736.51348,4366453.8738,1.1680999994277954
722744.250825,4366453.88157,1.2047200202941897
722751.988094,4366453.88936,1.2707799673080444
722759.725363,4366453.89715,1.3562099933624268
722767.462712,4366453.90488,1.437940001487732
722775.199982,4366453.91268,1.5287599563598633
722782.937253,4366453.9205,1.614429950714111
722790.674602,4366453.92832,1.677649974822998
722798.411873,4366453.93615,1.7218999862670898
722806.149148,4366453.94391,1.6984699964523315
722813.886498,4366453.95176,1.6659899950027466
722821.623772,4366453.95962,1.559010028839111
722829.361123,4366453.96748,1.4446200132369995
722837.098397,4366453.97535,1.3300000429153442
722844.835674,4366453.98315,1.2154899835586548
722852.573027,4366453.99104,1.101330041885376
722860.310303,4366453.99893,0.9727129936218262
722868.047657,4366454.00683,0.8571400046348572
722875.784935,4366454.01474,0.7709659934043884
722883.522214,4366454.02257,0.6467379927635193
722891.25957,4366454.0305,0.5321450233459473
722898.996849,4366454.03843,0.4181140065193176
722906.734128,4366454.04637,0.3759630024433136
722914.471487,4366454.05424,0.3382869958877563
722922.208768,4366454.06219,0.3010709881782532
722929.946126,4366454.07016,0.2734389901161194
722937.683407,4366454.07813,0.2369370013475418
722945.420689,4366454.0861,0.2007869929075241
722953.157974,4366454.09401,0.1649509966373443
722960.895334,4366454.102,0.1821980029344558
722968.632618,4366454.11,0.1804029941558838
722976.369979,4366454.11801,0.1789609938859939
722984.107264,4366454.12603,0.1778450012207031
722991.844551,4366454.13398,0.1772080063819885
722999.581914,4366454.14201,0.1766050010919571
723007.3192,4366454.15005,0.176264002919197
723015.056565,4366454.1581,0.1824019998311996
723022.793852,4366454.16615,0.2188149988651275
723030.531142,4366454.17413,0.4893890023231506
723038.268508,4366454.18221,1.239609956741333
723046.005796,4366454.19028,2.700160026550293
723053.743086,4366454.19837,-9999.0
723061.480455,4366454.20638,-9999.0
723069.217746,4366454.21448,-9999.0
723076.955037,4366454.22259,-9999.0
723084.692406,4366454.23071,-9999.0
723092.429698,4366454.23883,-9999.0
723100.16707,4366454.24689,-9999.0
723107.904363,4366454.25503,-9999.0
723115.641657,4366454.26317,2.686079978942871
723123.379028,4366454.27133,1.4347800016403198
723131.116323,4366454.27949,1.1610900163650513
723138.853621,4366454.28758,1.162719964981079
723146.590994,4366454.29576,1.164440035820007
723154.32829,4366454.30395,1.166260004043579
723162.065664,4366454.31214,1.1681599617004397
723169.802962,4366454.32034,1.1696300506591797
723177.540262,4366454.32847,1.1716599464416504
723185.277638,4366454.33669,1.1737600564956665
723193.014937,4366454.34491,1.175920009613037
723200.752314,4366454.35315,1.178130030632019
723208.489616,4366454.36131,1.180400013923645
723216.226917,4366454.36956,1.1827199459075928
723223.964295,4366454.37781,1.2118099927902222
723231.701597,4366454.38607,1.5672399997711182
723239.438899,4366454.39434,2.100749969482422
723247.176282,4366454.40254,2.1238598823547363
723254.913585,4366454.41083,2.0844199657440186
723262.650966,4366454.41912,2.044990062713623
723270.38827,4366454.42742,2.005579948425293
723278.125575,4366454.43573,1.9661799669265747
723285.862883,4366454.44397,1.936619997024536
723293.600266,4366454.4523,1.8566299676895144
723301.337573,4366454.46063,1.816699981689453
723309.074957,4366454.46897,1.7767800092697144
723316.812265,4366454.47732,1.7368799448013306
723324.549575,4366454.48559,1.6969900131225586
723332.286961,4366454.49396,1.657099962234497
723340.02427,4366454.50233,1.617210030555725
723347.761657,4366454.51071,1.5872900485992432
723355.49897,4366454.51901,1.547379970550537
723363.236281,4366454.52741,1.5622199773788452
723370.973669,4366454.53581,1.879860043525696
723378.710981,4366454.54422,2.010080099105835
723386.448293,4366454.55263,1.959820032119751
723394.185686,4366454.56098,1.5828399658203125
723401.922999,4366454.56941,1.4626699686050415
723409.660391,4366454.57785,1.3299399614334106
723417.397705,4366454.5863,1.3875099420547483
723425.13502,4366454.59475,1.4512699842453003
723432.872415,4366454.60314,1.4951499700546265
723440.609732,4366454.61161,1.481060028076172
723448.347048,4366454.62009,1.537909984588623
723456.084443,4366454.62858,1.5243699550628662
723463.82176,4366454.63707,1.5286699533462524
723471.559081,4366454.64549,1.5343300104141235
723479.296477,4366454.654,1.5399099588394165
723487.033796,4366454.66252,1.5454100370407104
723494.771194,4366454.67104,1.504830002784729
723502.508516,4366454.6795,1.477120041847229
723510.245837,4366454.68804,1.4244400262832642
723517.983236,4366454.69659,1.3804099559783936
723525.720558,4366454.70514,1.360919952392578
723533.457958,4366454.7137,1.368579983711243
722697.821081,4366461.5415,1.2121700048446655
722705.558338,4366461.54923,1.1543200016021729
722713.295599,4366461.5569,1.1788599491119385
722721.032935,4366461.56466,1.203070044517517
722728.770194,4366461.57242,1.1930299997329712
722736.507454,4366461.58019,1.1673599481582642
722744.244794,4366461.58789,1.1401000022888184
722751.982055,4366461.59568,1.123479962348938
722759.719394,4366461.60347,1.2107199430465698
722767.456656,4366461.61127,1.2937599420547483
722775.193918,4366461.61908,1.3978300094604492
722782.931184,4366461.62682,1.4911600351333618
722790.668525,4366461.63464,1.5691900253295898
722798.405789,4366461.64248,1.606760025024414
722806.143131,4366461.65032,1.580960035324097
722813.880396,4366461.65816,1.5603699684143066
722821.617664,4366461.66594,1.5319700241088867
722829.355008,4366461.6738,1.4483100175857544
722837.092274,4366461.68167,1.332129955291748
722844.829619,4366461.68955,1.2163599729537964
722852.566887,4366461.69744,1.1012099981307983
722860.304157,4366461.70525,0.9714409708976746
722868.041504,4366461.71316,0.8555830121040344
722875.778773,4366461.72106,0.7601739764213562
722883.516043,4366461.72898,0.644756019115448
722891.253393,4366461.73683,0.5300080180168152
722898.990664,4366461.74476,0.4202859997749328
722906.727936,4366461.7527,0.3820819854736328
722914.465285,4366461.76065,0.3444209992885589
722922.202558,4366461.7686,0.3072569966316223
722929.939911,4366461.77649,0.2796779870986938
722937.677185,4366461.78446,0.2432650029659271
722945.414459,4366461.79244,0.2072200030088424
722953.151811,4366461.80042,0.1714989989995956
722960.889086,4366461.80842,0.1789260059595108
722968.626364,4366461.81634,0.1761299967765808
722976.363718,4366461.82435,0.1748279929161071
722984.100995,4366461.83236,0.1980209946632385
722991.83835,4366461.84039,0.1733189970254898
722999.575628,4366461.84842,0.1728529930114746
723007.312909,4366461.85638,0.1726469993591308
723015.050265,4366461.86443,0.1789720058441162
723022.787545,4366461.87249,0.6704769730567932
723030.524902,4366461.88055,1.1440600156784058
723038.262183,4366461.88862,2.143049955368042
723045.999466,4366461.89662,-9999.0
723053.736825,4366461.90471,-9999.0
723061.474108,4366461.9128,-9999.0
723069.211391,4366461.9209,-9999.0
723076.948753,4366461.92894,-9999.0
723084.686037,4366461.93705,-9999.0
723092.423399,4366461.94518,-9999.0
723100.160684,4366461.95331,-9999.0
723107.89797,4366461.96145,3.639359951019287
723115.635258,4366461.96952,1.725100040435791
723123.372622,4366461.97767,1.157789945602417
723131.109909,4366461.98584,1.1594300270080566
723138.847274,4366461.99401,1.1611700057983398
723146.584562,4366462.00219,1.1624900102615356
723154.321853,4366462.01029,1.164440035820007
723162.059219,4366462.01849,1.1664700508117676
723169.796509,4366462.02669,1.1680400371551514
723177.533877,4366462.0349,1.170199990272522
723185.27117,4366462.04304,1.1724200248718262
723193.008461,4366462.05126,1.1747000217437744
723200.74583,4366462.0595,1.1770399808883667
723208.483123,4366462.06774,1.3276599645614624
723216.220416,4366462.07598,1.5807700157165527
723223.957789,4366462.08416,1.8174099922180176
723231.695083,4366462.09243,2.134500026702881
723239.432455,4366462.1007,2.116230010986328
723247.16975,4366462.10897,2.09798002243042
723254.907046,4366462.11726,2.0797600746154785
723262.644421,4366462.12548,2.0452699661254883
723270.381718,4366462.13378,2.005970001220703
723278.119015,4366462.14209,1.966670036315918
723285.85639,4366462.15041,1.937199950218201
723293.593689,4366462.15873,1.8574800491333008
723301.33099,4366462.16698,1.8176300525665283
723309.068366,4366462.17533,1.7777899503707886
723316.805666,4366462.18367,1.737969994544983
723324.543044,4366462.19203,1.6981500387191772
723332.280347,4366462.20032,1.658329963684082
723340.017649,4366462.20869,1.6185200214385986
723347.755028,4366462.21707,1.5886499881744385
723355.492331,4366462.22545,1.5488100051879885
723363.229711,4366462.23385,1.5089600086212158
723370.967017,4366462.24217,1.6676199436187744
723378.704321,4366462.25058,1.7978500127792358
723386.441703,4366462.259,1.585479974746704
723394.179009,4366462.26742,1.32600998878479
723401.916314,4366462.27585,1.201859951019287
723409.6537,4366462.28422,1.0601999759674072
723417.391007,4366462.29266,1.1101399660110474
723425.128392,4366462.30112,1.2554999589920044
723432.8657,4366462.30958,1.476770043373108
723440.603008,4366462.31805,1.483929991722107
723448.340397,4366462.32646,1.5066499710083008
723456.077706,4366462.33494,1.5138800144195557
723463.815016,4366462.34344,1.522029995918274
723471.552404,4366462.35194,1.5305299758911133
723479.289718,4366462.36037,1.5360900163650513
723487.027107,4366462.36889,1.5415799617767334
723494.764419,4366462.37741,1.5469800233840942
723502.501731,4366462.38595,1.511299967765808
723510.239122,4366462.39449,1.4354699850082395
723517.976438,4366462.40296,1.3792999982833862
723525.713752,4366462.41151,1.3170599937438965
722697.815095,4366469.2478,1.268630027770996
722705.552345,4366469.25554,1.2080899477005005
722713.289596,4366469.26329,1.1789599657058716
722721.026927,4366469.27097,1.2043999433517456
722728.764178,4366469.27873,1.1886999607086182
722736.501508,4366469.2865,1.1648800373077393
722744.23876,4366469.29428,1.1398099660873413
722751.976014,4366469.30207,1.119670033454895
722759.713347,4366469.30978,1.0902899503707886
722767.450601,4366469.31759,1.16729998588562
722775.187856,4366469.32539,1.2755199670791626
722782.925189,4366469.33321,1.338919997215271
722790.662445,4366469.34104,1.4602899551391602
722798.399704,4366469.34879,1.490470051765442
722806.137038,4366469.35663,1.4616999626159668
722813.874295,4366469.36448,1.4390499591827393
722821.611631,4366469.37234,1.4082800149917605
722829.348889,4366469.3802,1.377519965171814
722837.086151,4366469.38799,1.317620038986206
722844.823488,4366469.39587,1.214959979057312
722852.560748,4366469.40376,1.0854099988937378
722860.298086,4366469.41165,0.968192994594574
722868.035347,4366469.41955,0.8435990214347839
722875.772611,4366469.42738,0.7563480138778687
722883.509951,4366469.4353,0.6407340168952942
722891.247214,4366469.44323,0.5259000062942505
722898.984477,4366469.45116,0.4273400008678436
722906.721821,4366469.45902,0.3892039954662323
722914.459085,4366469.46697,0.3516620099544525
722922.196428,4366469.47493,0.3146530091762543
722929.933693,4366469.48289,0.287209004163742
722937.670959,4366469.49086,0.2509920001029968
722945.408305,4366469.49876,0.2151550054550171
722953.145572,4366469.50675,0.1796469986438751
722960.88284,4366469.51474,0.1872330009937286
722968.620186,4366469.52274,0.1698929965496063
722976.357454,4366469.53075,0.237522006034851
722984.094726,4366469.53869,0.3750759959220886
722991.832073,4366469.54672,0.3035370111465454
722999.569343,4366469.55475,0.2504079937934875
723007.306692,4366469.56279,0.2202129960060119
723015.043963,4366469.57084,0.5851209759712219
723022.781237,4366469.57882,1.2586300373077393
723030.518587,4366469.58688,2.4082999229431152
723038.25586,4366469.59495,-9999.0
723045.993211,4366469.60303,-9999.0
723053.730487,4366469.61104,-9999.0
723061.467762,4366469.61913,-9999.0
723069.205114,4366469.62724,-9999.0
723076.94239,4366469.63535,-9999.0
723084.679666,4366469.64346,-9999.0
723092.417023,4366469.65151,-9999.0
723100.1543,4366469.65964,3.134949922561645
723107.891578,4366469.66778,1.769070029258728
723115.628933,4366469.67593,1.1536099910736084
723123.366214,4366469.68401,1.1553000211715698
723131.103494,4366469.69217,1.1570899486541748
723138.840851,4366469.70035,1.1589699983596802
723146.578132,4366469.70852,1.1609400510787964
723154.31549,4366469.71671,1.162999987602234
723162.052772,4366469.72491,1.165120005607605
723169.790056,4366469.73303,1.1667699813842771
723177.527416,4366469.74124,1.1690200567245483
723185.264699,4366469.74946,1.171339988708496
723193.002062,4366469.75761,1.2114499807357788
723200.739346,4366469.76584,1.5346399545669556
723208.476631,4366469.77408,1.8578699827194207
723216.213994,4366469.78233,2.1551499366760254
723223.95128,4366469.79058,2.137180089950561
723231.688566,4366469.79885,2.1132400035858154
723239.425932,4366469.80704,2.0853400230407715
723247.16322,4366469.81532,2.067179918289185
723254.900585,4366469.82361,2.049050092697144
723262.637874,4366469.8319,2.0309200286865234
723270.375163,4366469.8402,2.005959987640381
723278.112532,4366469.84844,1.9670000076293943
723285.849822,4366469.85675,1.8979099988937376
723293.587113,4366469.86508,1.8581000566482544
723301.324481,4366469.87341,1.818310022354126
723309.061775,4366469.88168,1.7785300016403198
723316.799145,4366469.89003,1.7387700080871582
723324.536437,4366469.89838,1.6990100145339966
723332.273731,4366469.90674,1.659250020980835
723340.011104,4366469.91504,1.6194900274276731
723347.748398,4366469.92342,1.5896600484848022
723355.485693,4366469.9318,1.549880027770996
723363.223066,4366469.9402,1.5100799798965454
723370.960362,4366469.9486,1.6552499532699585
723378.697736,4366469.95701,1.638700008392334
723386.435035,4366469.96535,1.4516600370407104
723394.172333,4366469.97378,1.205899953842163
723401.909708,4366469.98221,1.0063199996948242
723409.647007,4366469.99065,0.8579639792442322
723417.384306,4366469.9991,0.9063429832458496
723425.121685,4366470.00748,1.014299988746643
723432.858986,4366470.01594,1.2482199668884275
723440.596364,4366470.02442,1.47121000289917
723448.333665,4366470.03289,1.495710015296936
723456.070969,4366470.0413,1.4691699743270874
723463.808349,4366470.0498,1.4476499557495115
723471.545652,4366470.0583,1.512719988822937
723479.282955,4366470.06681,1.5182700157165527
723487.020339,4366470.07525,1.5377899408340454
723494.757643,4366470.08378,1.5431699752807615
723502.494948,4366470.09231,1.538249969482422
723510.232331,4366470.10085,1.4516600370407104
723517.969637,4366470.1094,1.387539982795715
723525.707021,4366470.11796,1.3019700050354004
722697.809107,4366476.95418,1.2954100370407104
722705.546352,4366476.96184,1.243980050086975
722713.283672,4366476.96959,1.1928000450134275
722721.020915,4366476.97735,1.2033900022506714
722728.758159,4366476.98511,1.1818699836730957
722736.495483,4366476.99281,1.1598600149154663
722744.232728,4366477.00058,1.1371300220489502
722751.970051,4366477.00837,1.1224900484085083
722759.707298,4366477.01617,1.114169955253601
722767.444544,4366477.02397,1.1009800434112549
722775.181871,4366477.0317,1.1536200046539309
722782.919119,4366477.03952,1.2249000072479248
722790.656367,4366477.04734,1.3503799438476562
722798.393693,4366477.05518,1.372120022773743
722806.130942,4366477.06302,1.3397400379180908
722813.868194,4366477.07079,1.3148000240325928
722821.605522,4366477.07864,1.281550049781799
722829.342773,4366477.08651,1.248900055885315
722837.080102,4366477.09438,1.217229962348938
722844.817356,4366477.10218,1.1786199808120728
722852.554609,4366477.11007,1.0765299797058103
722860.291939,4366477.11796,0.9627460241317748
722868.029193,4366477.12586,0.838021993637085
722875.766524,4366477.13378,0.7506729960441589
722883.503781,4366477.14162,0.6350439786911011
722891.241036,4366477.14954,0.5202900171279907
722898.978369,4366477.15747,0.4330460131168365
722906.715625,4366477.16541,0.3951149880886078
722914.452882,4366477.17336,0.3578149974346161
722922.190219,4366477.18124,0.3210720121860504
722929.927477,4366477.18921,0.2938390076160431
722937.664813,4366477.19718,0.2579079866409302
722945.402072,4366477.20516,0.2223570048809051
722953.139331,4366477.21314,0.1871380060911178
722960.876593,4366477.22106,0.1948799937963485
722968.613931,4366477.22906,0.2768059968948364
722976.351192,4366477.23707,0.4099670052528381
722984.088531,4366477.24509,0.5568600296974182
722991.825793,4366477.25312,0.519923985004425
722999.563058,4366477.26107,0.6178629994392395
723007.300399,4366477.26911,0.8692529797554016
723015.037663,4366477.27716,1.335360050201416
723022.775004,4366477.28522,2.5104000568389893
723030.512271,4366477.2932,-9999.0
723038.249537,4366477.30128,-9999.0
723045.98688,4366477.30936,-9999.0
723053.724146,4366477.31744,-9999.0
723061.461413,4366477.32554,-9999.0
723069.19876,4366477.33356,-9999.0
723076.936028,4366477.34167,-9999.0
723084.673374,4366477.34979,-9999.0
723092.410643,4366477.35792,3.105089902877808
723100.147913,4366477.36605,1.6289900541305542
723107.885262,4366477.37411,1.1490800380706787
723115.622533,4366477.38226,1.1508300304412842
723123.359804,4366477.39042,1.1526700258255005
723131.097153,4366477.39858,1.1546200513839722
723138.834426,4366477.40675,1.1566499471664429
723146.571701,4366477.41486,1.1587599515914917
723154.309051,4366477.42304,1.1609599590301514
723162.046325,4366477.43124,1.1632299423217771
723169.783677,4366477.43944,1.16497004032135
723177.520954,4366477.44757,1.190559983253479
723185.25823,4366477.45579,1.237089991569519
723192.995583,4366477.46402,1.3825500011444092
723200.73286,4366477.47225,1.6708999872207642
723208.470214,4366477.48049,1.93681001663208
723216.207494,4366477.48866,2.131109952926636
723223.944772,4366477.49692,2.113229990005493
723231.682128,4366477.50519,2.0894200801849365
723239.419407,4366477.51346,2.065639972686768
723247.156687,4366477.52174,2.041879892349243
723254.894047,4366477.52995,2.0117299556732178
723262.631328,4366477.53824,1.990020036697388
723270.368686,4366477.54655,1.978960037231445
723278.105968,4366477.55485,1.9613699913024905
723285.843253,4366477.56309,1.945500016212464
723293.580613,4366477.57142,1.9070099592208865
723301.317897,4366477.57975,1.8683199882507324
723309.055181,4366477.58809,1.829609990119934
723316.792545,4366477.59637,1.7908999919891355
723324.52983,4366477.60472,1.7521599531173706
723332.267193,4366477.61309,1.7134000062942505
723340.004479,4366477.62146,1.6746000051498413
723347.741766,4366477.62984,1.645480036735535
723355.479131,4366477.63823,1.606619954109192
723363.21642,4366477.64655,1.5677200555801392
723370.953709,4366477.65495,1.5287599563598633
723378.691075,4366477.66336,1.6012799739837646
723386.428364,4366477.67178,1.2833000421524048
723394.165654,4366477.6802,0.9764900207519532
723401.903024,4366477.68856,0.8039609789848328
723409.640315,4366477.697,0.5883960127830505
723417.377684,4366477.70545,0.6485710144042969
723425.114976,4366477.71391,0.8316230177879333
723432.852271,4366477.72229,1.1114799976348877
723440.589641,4366477.73077,1.3500399589538574
723448.326935,4366477.73925,1.4744700193405151
723456.064229,4366477.74773,1.4678000211715698
723463.801603,4366477.75615,1.4788999557495115
723471.538899,4366477.76465,1.5099400281906128
723479.276272,4366477.77317,1.5154800415039062
723487.013568,4366477.78168,1.54243004322052
723494.750865,4366477.79021,1.5403599739074707
723502.488242,4366477.79867,1.545639991760254
723510.22554,4366477.80721,1.4763100147247314
723517.962838,4366477.81576,1.4121700525283811
723525.700215,4366477.82431,1.3265999555587769
722697.803121,4366484.66047,1.2763999700546265
722705.540433,4366484.66822,1.2252899408340454
722713.27767,4366484.67589,1.174589991569519
722721.014906,4366484.68364,1.1925499439239502
722728.752219,4366484.69141,1.1718100309371948
722736.489456,4366484.69918,1.1512999534606934
722744.226694,4366484.70696,1.142490029335022
722751.964011,4366484.71467,1.1403000354766846
722759.70125,4366484.72246,1.135949969291687
722767.438566,4366484.73027,1.1274900436401367
722775.175805,4366484.73808,1.1187200546264648
722782.913046,4366484.74589,1.1178699731826782
722790.650288,4366484.75364,1.2381099462509155
722798.387607,4366484.76148,1.2501100301742554
722806.124848,4366484.76932,1.2136900424957275
722813.862168,4366484.77717,1.1864500045776367
722821.599411,4366484.78502,1.150920033454895
722829.336656,4366484.79281,1.11667001247406
722837.073977,4366484.80068,1.0839099884033203
722844.811222,4366484.80856,1.0367100238800049
722852.548544,4366484.81645,1.0045700073242188
722860.285791,4366484.82427,0.9282039999961852
722868.023037,4366484.83217,0.8303179740905762
722875.760361,4366484.84008,0.7430520057678223
722883.497608,4366484.848,0.6276190280914307
722891.234856,4366484.85592,0.5131400227546692
722898.972183,4366484.86378,0.4373820126056671
722906.709432,4366484.87172,0.3998109996318817
722914.446758,4366484.87967,0.3628880083560943
722922.184008,4366484.88763,0.3265300095081329
722929.921258,4366484.89559,0.2995850145816803
722937.658588,4366484.90349,0.2640359997749328
722945.39584,4366484.91147,0.2288569957017898
722953.133092,4366484.91945,0.2172970026731491
722960.870421,4366484.92745,0.3596670031547546
722968.607674,4366484.93545,0.4631670117378235
722976.34493,4366484.94338,0.5818819999694824
722984.082261,4366484.9514,0.7373030185699463
722991.819515,4366484.95943,0.7704640030860901
722999.556848,4366484.96746,0.9400560259819032
723007.294106,4366484.97543,1.4120299816131592
723015.031362,4366484.98348,2.6023099422454834
723022.768696,4366484.99153,-9999.0
723030.505953,4366484.9996,-9999.0
723038.243288,4366485.00767,-9999.0
723045.980548,4366485.01567,-9999.0
723053.717807,4366485.02376,-9999.0
723061.455143,4366485.03186,-9999.0
723069.192403,4366485.03996,-9999.0
723076.929664,4366485.04807,-9999.0
723084.667004,4366485.05611,3.140379905700684
723092.404265,4366485.06424,1.7341899871826172
723100.141605,4366485.07237,1.1446000337600708
723107.878867,4366485.08051,1.1459699869155884
723115.61613,4366485.08866,1.1478899717330933
723123.353396,4366485.09674,1.149899959564209
723131.090737,4366485.10491,1.1519999504089355
723138.828002,4366485.11308,1.154189944267273
723146.565344,4366485.12126,1.1564600467681885
723154.302612,4366485.12937,1.1588000059127808
723162.039956,4366485.13756,1.1612099409103394
723169.777223,4366485.14577,1.1684600114822388
723177.51449,4366485.15398,1.3014700412750244
723185.251835,4366485.1622,1.350059986114502
723192.989106,4366485.17035,1.4486700296401978
723200.726375,4366485.17858,1.7181600332260132
723208.463721,4366485.18682,1.980180025100708
723216.200991,4366485.19507,2.106980085372925
723223.938339,4366485.20333,2.0891900062561035
723231.675612,4366485.21151,2.065510034561157
723239.412884,4366485.21979,2.0418500900268555
723247.150233,4366485.22807,2.023329973220825
723254.887506,4366485.23635,2.000080108642578
723262.624779,4366485.24465,1.9768500328063965
723270.362132,4366485.25288,1.947710037231445
723278.099407,4366485.26119,1.919939994812012
723285.836681,4366485.2695,1.9068299531936648
723293.574036,4366485.27776,1.889359951019287
723301.311312,4366485.28609,1.867959976196289
723309.048666,4366485.29443,1.829669952392578
723316.785943,4366485.30278,1.7910699844360352
723324.52322,4366485.31114,1.7524399757385254
723332.260578,4366485.31943,1.7137800455093384
723339.997856,4366485.3278,1.6847599744796753
723347.735135,4366485.33618,1.646039962768555
723355.472492,4366485.34457,1.6072800159454346
723363.209772,4366485.35296,1.5684599876403809
723370.94713,4366485.36137,1.5295900106430054
723378.684413,4366485.3697,1.3978500366210938
723386.421695,4366485.37812,1.171339988708496
723394.159055,4366485.38654,0.8320689797401428
723401.896338,4366485.39498,0.5889049768447876
723409.633623,4366485.40334,0.5242199897766113
723417.370984,4366485.41179,0.4901140034198761
723425.108269,4366485.42025,0.701816976070404
723432.845631,4366485.42872,0.9651010036468506
723440.582916,4366485.43719,1.2177300453186035
723448.320205,4366485.44559,1.4762699604034424
723456.057568,4366485.45408,1.475160002708435
723463.794855,4366485.46257,1.4958200454711914
723471.532143,4366485.47108,1.5873899459838867
723479.269511,4366485.47951,1.5920599699020386
723487.006799,4366485.48803,1.582900047302246
723494.744166,4366485.49656,1.5366499423980713
723502.481456,4366485.50509,1.5419199466705322
723510.218746,4366485.51363,1.49344003200531
723517.956037,4366485.52218,1.4284600019454956
723525.693407,4366485.53066,1.3417500257492063
722697.797133,4366492.36676,1.2632100582122805
722705.534438,4366492.3745,1.2109099626541138
