POINT_X,POINT_Y,PLA,A,CIB,CICCB,DBB,DOB,P
722682.388115,4366407.58152,0.11138012699093185,0.5893960052086746,0.05106566954153542,0.48006960449816516,0.21781527315867397,0.6184045259092693,0.04445497823727629
722690.125505,4366407.58917,0.11367521099646809,0.5883943462862331,0.04996499488403598,0.469748479547214,0.21317058087772453,0.6128687004924463,0.03249368729744913
722697.862816,4366407.59689,0.11327329705891992,0.5882274349722754,0.048860801904528975,0.4639105290751502,0.20972441179740156,0.6073506126847759,0.029671930149993562
722055.660047,4366414.68938,0.0,0.6933324630097222,0.4187744296373364,0.5530820412765344,0.546574506252518,0.0,0.01645624428637036
722063.397383,4366414.69648,0.0,0.703248625257457,0.41556050374774384,0.5557226356152788,0.5417674028595685,0.7645466392868527,0.018432345881409865
722071.134643,4366414.70358,0.0,0.703248625257457,0.4123043229858813,0.5583687942598821,0.5369798596059933,0.7617329080354839,0.018432345881409865
722078.871906,4366414.71062,0.0,0.6976394881234084,0.4090058173353904,0.561020450968608,0.5322126730585544,0.75895465200242,0.001403790302502695
722086.609245,4366414.71774,0.0,0.6931654880150865,0.4056673673524556,0.563675486005891,0.5274657547098337,0.756219070315092,0.027738662229837344
722094.346506,4366414.72487,0.0,0.6915628592094479,0.4022878177671639,0.5663338331299949,0.5227405649322281,0.7535189638460688,0.03950132369744564
722102.083846,4366414.732,0.0,0.6915628592094479,0.398868323849428,0.5689933063636178,0.5180371479794464,0.7508615317227816,0.03950132369744564
722109.821108,4366414.73914,0.0,0.6961370315784158,0.3954100758773403,0.5716538394650232,0.5145242885596728,0.7482467739452303,0.036122812079539865
722117.558374,4366414.74622,0.0,0.6949350281313438,0.3954100758773403,0.5734275944410301,0.5098599918856399,0.7482467739452303,0.03449635930374079
722125.295715,4366414.75338,0.0,0.6926980599191912,0.3919130388427214,0.550840487157959,0.5052196807218806,0.7456674913859839,0.034595967383323316
722133.032979,4366414.76054,0.0,0.6891255464726648,0.3883795933017556,0.5528030973244873,0.5005807856768092,0.7431307964359982,0.023734452029752974
722140.770244,4366414.76772,0.0,0.6891255464726648,0.38480977426262214,0.5547568973400724,0.4959382618276003,0.7406367758317486,0.023734452029752974
722148.507589,4366414.77482,0.0,0.6926313208658793,0.38120347670078336,0.5567017547212413,0.4913015352142694,0.7381854295732349,0.011568261374978362
722156.244854,4366414.78201,0.0033174509785737255,0.6937998911022786,0.377561995918869,0.5586377357097304,0.48665688718702893,0.735776670923982,0.01169657293616802
722163.982198,4366414.78921,0.01327351044323721,0.6853193189815296,0.3738875724403466,0.5605625880865017,0.4831896533412258,0.7334105866204651,0.028254458492564517
722171.719465,4366414.79641,0.026366002265720775,0.6853193189815296,0.37018031128975354,0.562475185742036,0.4785899228286121,0.731087089926209,0.028254458492564517
722179.456732,4366414.80363,0.030203626889868947,0.6888584629014001,0.37018031128975354,0.5643745350502873,0.47401630200430356,0.731087089926209,0.044185218155513226
722187.19408,4366414.81077,0.032802557960639606,0.6868552087338563,0.36644010744255245,0.5662593774182634,0.4694694989276441,0.7288132932321697,0.042467308315744724
722194.931349,4366414.818,0.0362178020566279,0.6732329275716152,0.3626694114712859,0.5681297790877009,0.4649502216579776,0.7265751018611479,0.03605037853359345
722202.668618,4366414.82523,0.037733736268004685,0.6810122938678433,0.35886811835141613,0.5699823617300426,0.46046072713446257,0.724386610490343,0.046071449646632755
722210.405965,4366414.83248,0.0377008728353036,0.6810122938678433,0.355038678655486,0.5718183176965438,0.4560001745366283,0.7222478624879924,0.046071449646632755
722218.143235,4366414.83973,0.03805698862186651,0.6859537220720605,0.35117986709722404,0.5736353947681666,0.4515701127442893,0.7201517888313779,0.060127071961007604
722225.880508,4366414.84691,0.03943662018868298,0.6736001834068646,0.3472951844945484,0.5754324668353917,0.44826821075527984,0.71810541517498,0.07068653677282187
722233.617856,4366414.85418,0.04127246389351101,0.6750692704252013,0.34338466585563804,0.5772072816791811,0.44389324483063575,0.7161016724960806,0.07333684906954292
722241.355128,4366414.86145,0.043100552547530646,0.6750692704252013,0.34338466585563804,0.5789599055412713,0.43955164620257153,0.7161016724960806,0.07333684906954292
722249.092477,4366414.86873,0.04468469267160735,0.6708289843648269,0.3394483461886722,0.5806869600931049,0.435244122930431,0.7141476731856357,0.08133320311988422
722256.82975,4366414.87602,0.04779564976780189,0.6660211616285894,0.33548850102529765,0.5823895052024647,0.430972091132902,0.7122363048526889,0.09199550958887873
722264.567026,4366414.88324,0.04893683038106629,0.6623819091320899,0.3315063206436065,0.5840643612660026,0.42673559506369346,0.7103796672355134,0.09717345983219099
722272.304377,4366414.89055,0.05046817514682381,0.6623819091320899,0.32750303032986994,0.5578675430404235,0.4225360950952021,0.7085706045749154,0.09717345983219099
722280.041651,4366414.89786,0.05197236599554787,0.6599111631879729,0.3234785600677297,0.5590400217749838,0.4183750073461157,0.7068105913909712,0.09873320066686189
722287.779004,4366414.90518,0.0527185335425632,0.6573069391439097,0.31943532542154907,0.5598023979193936,0.41527977017809814,0.7051010154672819,0.09796163205113162
722295.516279,4366414.91251,0.05386930601370118,0.6560715661701818,0.31886206648748144,0.5609182399693183,0.4111781594138968,0.703441182912047,0.09167620666149513
722303.253557,4366414.91977,0.05512415993693097,0.6538345979580292,0.31886206648748144,0.5619973178555323,0.4071077032608257,0.703441182912047,0.07971172130180625
722310.990911,4366414.92711,0.0563330101923011,0.6538345979580292,0.3147718508648416,0.5630375780842065,0.4030800404443497,0.7018324815088678,0.07971172130180625
722318.728188,4366414.93446,0.05790206730451568,0.6556375076009425,0.3106651463898082,0.5640377620623492,0.39909512671075986,0.700274997994219,0.07075726888342113
722326.465466,4366414.94182,0.05936660624128029,0.6557043103382713,0.3065420230787395,0.564995750054395,0.3951559270585586,0.6987693395234265,0.06787270256935815
722334.202823,4366414.94911,0.060390118810332676,0.648091855352662,0.3024059817495536,0.5659081637317867,0.391262397234037,0.6973162867247656,0.06565921509623292
722341.940102,4366414.95648,0.06130588915796755,0.648091855352662,0.2982558321241582,0.5667716910077035,0.3883737806333024,0.695915058969961,0.06565921509623292
722349.677459,4366414.96387,0.06194462918127933,0.642249004167327,0.29409395475873756,0.5675863318821455,0.3845650851689182,0.6945671741473263,0.06326189206853619
722357.414738,4366414.97126,0.06234481549260184,0.641013631196938,0.2899215049232046,0.5683464558075171,0.3808063963956947,0.6932725455203863,0.06301466151204928
722365.152019,4366414.97865,0.06366216581286392,0.6407465476223344,0.2899215049232046,0.5690510691577724,0.37705279679900533,0.6932725455203863,0.06354725417861128
722372.889302,4366414.98598,0.06322114586755402,0.638342604415546,0.28573844760938033,0.5696956674948348,0.37324122484353656,0.6920319537174169,0.06441934292086661
722380.62666,4366414.99339,0.06291362839939038,0.638342604415546,0.28154838865972,0.5702791247091855,0.3694810978247709,0.690846049261981,0.06441934292086661
722388.363942,4366415.00081,0.06199085763322039,0.6369069506045433,0.2773500677797733,0.5707958764949654,0.36577462842815783,0.6897141382622782,0.06421700027228261
722396.101302,4366415.00824,0.060765630251919486,0.6306634103799639,0.2731447102558115,0.5712426770070902,0.36212325489923963,0.6886383891301849,0.06204111197840943
722403.838587,4366415.0156,0.05889907461916951,0.6307635826406097,0.2689346616358397,0.5716172077847853,0.35942169872641366,0.6876173273456254,0.05962284702429165
722411.57587,4366415.02304,0.05856774288318183,0.6307635826406097,0.2647210771897706,0.5719139045221918,0.3558704049603806,0.6866524274286755,0.05962284702429165
722419.313232,4366415.0305,0.05928255626204263,0.6315648970417594,0.26050518220387575,0.5721306474837444,0.3523785439255235,0.6857443399028985,0.060688805693638236
722427.050516,4366415.03795,0.0593861046547414,0.6303963268053603,0.26050518220387575,0.5813560016309048,0.3488975693030784,0.6857443399028985,0.0625017491607905
722434.787879,4366415.04542,0.059283423286356614,0.6306634103799639,0.25628690666179654,0.5812581625862187,0.34543254814272495,0.6848931081365319,0.06468933417594672
722442.525164,4366415.0529,0.05932695432932084,0.6294948401435646,0.24711850959188664,0.5810681150444417,0.3420313187038832,0.6840987321295756,0.06776875972041672
722450.262453,4366415.0603,0.05945689879557862,0.6294948401435646,0.2429190334420271,0.5807814208092339,0.33869534135894996,0.6833618624055928,0.06776875972041672
722457.999817,4366415.06779,0.05956701730585667,0.6278254722846142,0.23872190284017253,0.580534670341085,0.3361554882387803,0.6826840168528971,0.07090303718722356
722465.737104,4366415.07529,0.05951044878617109,0.6284598116911284,0.23452946333432795,0.5800756813494596,0.3327607862220148,0.682064414843213,0.07057336698075577
722473.474392,4366415.08279,0.0600173047777227,0.6278922113379262,0.23034055965458067,0.5795089170526857,0.3294327966715547,0.6815037936365785,0.06617399181531347
722481.211759,4366415.09023,0.06064333486683173,0.6278922113379262,0.22615753734893546,0.5623351507112531,0.32602576999683497,0.6810035843848324,0.06617399181531347
722488.949048,4366415.09775,0.06344968063191506,0.627324610981385,0.22615753734893546,0.561444994257297,0.3226542790504358,0.6810035843848324,0.0797258736660558
722496.686415,4366415.10528,0.06413917690080757,0.6319655224036649,0.21841873428400788,0.5604292434710967,0.3193197620778993,0.6805637437197372,0.11609554698087482
722504.423705,4366415.11281,0.06497456446093282,0.6010817712600225,0.2142568569185873,0.5592833939145755,0.31552702007560657,0.6801850089013308,0.12760560161921522
722512.160995,4366415.12036,0.06596101334616306,0.6010817712600225,0.21010436174518687,0.5580008876558286,0.31174587254506975,0.6798681171896515,0.12760560161921522
722519.898366,4366415.12783,0.06548098372912628,0.5991786256724465,0.2059624390418987,0.5565761603889968,0.30895078615828947,0.679615150260101,0.1261792442845506
722527.635657,4366415.13539,0.06673131628111871,0.5990450838851448,0.2018334343567278,0.555004707676004,0.30450837758114185,0.6794290137845943,0.13694415733177967
722535.372949,4366415.14296,0.07579913181451566,0.5943374334128919,0.1977161924197613,0.5532787792336894,0.3000739567984672,0.6793131772221344,0.14903026253702836
722543.110319,4366415.15053,0.05922501795960585,0.5961737762664779,0.1977161924197613,0.5513950629752323,0.2955409387521587,0.6793131772221344,0.15847814734540636
722550.847612,4366415.15811,0.06203298859247759,0.5961737762664779,0.19361302377082507,0.5493456761339993,0.29089334785327026,0.6793131772221344,0.15847814734540636
722558.584908,4366415.16563,0.0455390423745995,0.6003806291195185,0.06630597272882101,0.5471263129971232,0.2862624406026718,0.6794290137845943,0.16484496116566222
722566.322279,4366415.17323,0.050864373146302,0.6005141709034815,0.06535446792280623,0.544730283149226,0.2816119510858444,0.679615150260101,0.16553690793067238
722574.059574,4366415.18083,0.06953605002321825,0.6038863398287162,0.0643888898287613,0.5421541420200142,0.27698538069872713,0.6798681171896515,0.16232866268624804
722581.796946,4366415.18844,0.07956542763283299,0.6038863398287162,0.06340803066450441,0.5393902055680636,0.27348991298658726,0.6801850089013308,0.16232866268624804
722589.534242,4366415.19606,0.0816800164434051,0.6008480572120749,0.0624142534821301,0.5364350954648168,0.26886840964914954,0.6773634713672054,0.15361225257922675
722597.271541,4366415.20362,0.08385721725425138,0.5996126842416859,0.06140755828163867,0.5332844397556705,0.2642099544647036,0.6717068220406057,0.13343889809153953
722605.008915,4366415.21125,0.08608914977771806,0.6160061644459646,0.06140755828163867,0.5299326078930293,0.25958484444998303,0.6660636602358798,0.1057214517118169
722612.746212,4366415.2189,0.09496710625355992,0.6160395339726206,0.0603867547849377,0.5263762877900724,0.2549299959428199,0.6660636602358798,0.08220301008429663
722620.483587,4366415.22655,0.08889895079525266,0.6160395339726206,0.05935303327011941,0.52261104125046,0.25030198731016046,0.6604339859530279,0.08220301008429663
722628.220888,4366415.23413,0.08366423690916594,0.608660793034959,0.05830756651118639,0.5199827016329526,0.2456507676071347,0.654819273712126,0.06735730790751485
722635.958187,4366415.2418,0.08753914197321476,0.6085940539849858,0.057249181734136026,0.5158628630783062,0.24217198354328473,0.6492187428848986,0.06196362695892884
722643.695564,4366415.24947,0.08598829879399614,0.6125003900560888,0.05618022448697334,0.5115252879360609,0.23753888573409115,0.6436331740996212,0.0587968025539854
722651.432864,4366415.25715,0.0865154110424833,0.6125003900560888,0.055099521995695885,0.506969843722744,0.2328898565896605,0.6380624806198189,0.0587968025539854
722659.170164,4366415.26484,0.11612005257943712,0.6156722781407099,0.05401059258231129,0.5021943444610537,0.22826184795700097,0.632508874225606,0.058574120033217
722666.907545,4366415.27246,0.11495850973959877,0.6017161106665367,0.05401059258231129,0.4971966041736883,0.22360772963603626,0.632508874225606,0.05918461215939008
722674.644847,4366415.28017,0.1076492828334529,0.5990117143584888,0.05291109069881429,0.4919766228606477,0.2189847880530563,0.6269708803969062,0.044771348300633514
722682.382226,4366415.28788,0.11006773476526528,0.5990117143584888,0.05180455217130221,0.48653433428019566,0.21432633286861033,0.6214492363937576,0.044771348300633514
722690.119529,4366415.2956,0.11245870523752559,0.5985776557925884,0.05069213226968798,0.4762209596124052,0.20970918852150836,0.6159460672597996,0.028003599318788673
722055.654701,4366422.39569,0.0,0.6933324630097222,0.420725575495738,0.5533665495344404,0.5433581909366988,0.0,0.01645624428637036
722063.39203,4366422.40279,0.0,0.703248625257457,0.4174916949440129,0.5560382774893002,0.5385286066595814,0.75891909004764,0.018432345881409865
722071.129282,4366422.40989,0.0,0.703248625257457,0.4142155245118387,0.5587166296178017,0.5337120772266165,0.7560911340143592,0.018432345881409865
722078.866613,4366422.41701,0.0,0.6976394881234084,0.4108958739211234,0.561400546052162,0.5289151079330261,0.7532916275449024,0.001403790302502695
722086.603866,4366422.42413,0.0,0.6931654880150865,0.4075339334499591,0.5640889006828622,0.5241384510918629,0.7505347086847064,0.027738662229837344
722094.341122,4366422.43118,0.0,0.6915628592094479,0.40413089337643765,0.5667795075326005,0.5193828590161799,0.7478203774337713,0.03950132369744564
722102.078454,4366422.43831,0.0,0.6915628592094479,0.4006879089704722,0.5694734264691597,0.514648243198559,0.7451416081376161,0.03950132369744564
722109.815709,4366422.44546,0.0,0.6961370315784158,0.3972049802320628,0.5721684052735015,0.5111121948352735,0.7425055131871968,0.036122812079539865
722117.553042,4366422.45261,0.0,0.6949350281313438,0.3972049802320628,0.5739654773407267,0.5064167435501105,0.7425055131871968,0.03449635930374079
722125.2903,4366422.45969,0.0,0.6926980599191912,0.39368329743930147,0.5766605223868049,0.5017452335215119,0.7399120058460384,0.034595967383323316
722133.027557,4366422.46686,0.0,0.6891255464726648,0.39012401586210094,0.5537755260150717,0.49709616012337227,0.73735406045966,0.023734452029752974
722140.764891,4366422.47403,0.0,0.6891255464726648,0.3865259802305487,0.5557782124321317,0.49246598305897216,0.7348458150734983,0.023734452029752974
722148.502149,4366422.48122,0.0,0.6926313208658793,0.38289269136256243,0.5577730823242946,0.48781549354214476,0.7323731316421167,0.011568261374978362
722156.239407,4366422.4884,0.010738465416802088,0.6937998911022786,0.3792241492581422,0.5597590758237776,0.4831874849094852,0.7299502349474268,0.01169657293616802
722163.976745,4366422.49553,0.02082528017601697,0.6853193189815296,0.3755203889254672,0.561735066821062,0.4796956460014827,0.7275627701028045,0.028254458492564517
722171.714004,4366422.50273,0.031058300924178543,0.6887916601674102,0.3717837209043632,0.5636999292066285,0.4750618401329452,0.7252250486266364,0.006808510881119746
722179.451341,4366422.50995,0.032617011546246265,0.6866214946892475,0.3717837209043632,0.565653662980477,0.4704533916396601,0.7252250486266364,0.03226182333338188
722187.188602,4366422.51717,0.035008524711503106,0.683783492909881,0.36801302493309657,0.567594082165306,0.4658725132070769,0.7229300014962042,0.03380309899731316
722194.925865,4366422.52432,0.038499302681245066,0.674067611499421,0.36421176682140605,0.5695200606515964,0.46131845252214276,0.7206775853432704,0.018027421820455376
722202.663126,4366422.53155,0.03900303417406518,0.6816133274317182,0.3603799465692917,0.5714304723298291,0.4567926699572544,0.7184748691905536,0.021495293473952227
722210.400465,4366422.5388,0.03898568405418205,0.6816133274317182,0.35651878946302473,0.5733242573322214,0.45229587357175577,0.7163148273835727,0.021495293473952227
722218.137728,4366422.54605,0.03952012426372294,0.6860205248060505,0.3526282254862467,0.5752012831753005,0.4478288599324087,0.7142045289450459,0.025466881316428186
722225.875068,4366422.55331,0.04091117807307582,0.673333099832261,0.3487106702033213,0.5770583702557184,0.4444993878826972,0.7121368181157802,0.03239985981477354
722233.612332,4366422.56057,0.04276189285048924,0.6761711016082886,0.34476612361424824,0.5788954523317387,0.44008747011104493,0.7101210190668457,0.024206400520378896
722241.349598,4366422.56777,0.04374403551496003,0.6761711016082886,0.34476612361424824,0.5807102771843233,0.4357081230692107,0.7101210190668457,0.024206400520378896
722249.08694,4366422.57505,0.044714107274259486,0.6804446935146411,0.3407968612506743,0.5825029110552086,0.43136218757766526,0.7081506699308493,0.028252059897620058
722256.824205,4366422.58234,0.04934811460360777,0.6841173792184745,0.3368041434070501,0.58427103548362,0.4270502831883346,0.7062293702715069,0.04185284571809465
722264.561548,4366422.58964,0.05354702344259055,0.6796768123208251,0.3327867097889249,0.5860125307339923,0.4227746225866682,0.704355645568742,0.053908753038939564
722272.298814,4366422.59695,0.0525146704367367,0.6796768123208251,0.32874816623875436,0.5602469462124803,0.41853600233942806,0.7025316642344314,0.053908753038939564
722280.036083,4366422.60418,0.054027053059627315,0.6728656717363659,0.3246896680264515,0.5614938806587719,0.41433428968548713,0.7007581635286133,0.06349374917779013
722287.773428,4366422.61151,0.05514053706286174,0.672097726861872,0.32060998986574474,0.5623073954236948,0.4112093140250271,0.6990336689312115,0.07301393720612125
722295.510696,4366422.61883,0.05659397808840739,0.6689927051919187,0.3165127025909107,0.5635010052721717,0.40707725670903927,0.6973610427459034,0.07719222305159956
722303.247964,4366422.62617,0.05800862780390524,0.6620480228234965,0.3165127025909107,0.5646590433081933,0.4029756459448379,0.6973610427459034,0.07154700591311695
722310.985312,4366422.63344,0.05842433063924687,0.6620480228234965,0.3123989964800413,0.5657803834222406,0.3989051897917668,0.6957388538208502,0.07154700591311695
722318.722582,4366422.64079,0.05989974912555138,0.657240136406581,0.31173881223707056,0.5668628396370117,0.3948789430939786,0.6941685766761283,0.06362597945783943
722326.459929,4366422.64815,0.06147462493427312,0.6564054524787752,0.30758043568956794,0.5679041597334686,0.3908969943588912,0.6926501245752623,0.060611930203107046
722334.197199,4366422.65552,0.06278152600595113,0.6548696264071265,0.30340798585403506,0.5688999055152714,0.38696067119777444,0.6911842781465283,0.05883302562174263
722341.93447,4366422.66289,0.06286944869379126,0.6548696264071265,0.29922261800038485,0.5698501432241565,0.38404014767285677,0.6897709940216885,0.05883302562174263
722349.671821,4366422.6702,0.06554369848783766,0.6535007116494357,0.29502429712043815,0.5707514282898304,0.3801879508125335,0.6884117033525817,0.05863266624658932
722357.409094,4366422.67759,0.0650024697990384,0.6616139642542572,0.2908154387785583,0.5716005148672085,0.37638576064337104,0.6871064495074453,0.06327788194357857
722365.146366,4366422.68498,0.06533972941237277,0.6530666530801964,0.2908154387785583,0.5723951507372529,0.3726350817914751,0.6871064495074453,0.06836350181608948
722372.883717,4366422.69239,0.063012758179289,0.6530666530801964,0.28659716323647927,0.5731308314618871,0.368866236792038,0.6858551891180419,0.07225248156401523
722380.62099,4366422.6998,0.06152828410570512,0.6530666530801964,0.28236947049420075,0.5738065634150651,0.36506117013179107,0.684658616076172,0.07225248156401523
722388.358267,4366422.70715,0.0600347608672442,0.6484257416612554,0.27813474110790715,0.5744155899396722,0.36130903090749844,0.6835174676418738,0.07029228713415937
722396.095619,4366422.71458,0.05916004893767812,0.6445194055901524,0.27389416535569056,0.5749579110357087,0.35761196542404616,0.6824317871833848,0.06503250995032449
722403.832894,4366422.72201,0.05769023078620171,0.644152086074225,0.26964770822937184,0.5754269025295328,0.35487635602215095,0.6814014879642298,0.06072373545473083
722411.570247,4366422.72946,0.05748097607362271,0.644152086074225,0.26539771527695594,0.5758203122021064,0.3512786401153854,0.6804287383962859,0.06072373545473083
722419.307523,4366422.73691,0.059531244524902,0.6446529473774543,0.26114418649844284,0.5761337018570898,0.3477411092528487,0.6795121506959518,0.06177851065856334
722427.044802,4366422.74429,0.060440008031599435,0.6457880844065195,0.26114418649844284,0.5854135067115839,0.34426520168008323,0.6795121506959518,0.06491689107323462
722434.782157,4366422.75176,0.06023065056058323,0.6442856915422048,0.2568906927281089,0.5854090685152441,0.34077480101762286,0.6786531126468286,0.0694465967532048
722442.519435,4366422.75923,0.06098199456387314,0.6453540895179583,0.24772464120620408,0.5853112957122943,0.3373264413787048,0.677852318140717,0.07427853574787437
722450.256791,4366422.76672,0.06101593053776263,0.6453540895179583,0.24348875654999752,0.5851189959514791,0.33394335596054975,0.6771090732858162,0.07427853574787437
722457.994072,4366422.77413,0.061095883024316434,0.645554370358572,0.23925637271170896,0.5849345127155611,0.331449902854258,0.6764248092339652,0.07651007443210615
722465.731352,4366422.78163,0.06099675324441781,0.646055231661801,0.23502752469951765,0.5845699844400647,0.32805084184715694,0.6757995259851638,0.07465619592052752
722473.468709,4366422.78913,0.06138928405216798,0.645554370358572,0.2308034027915155,0.5840965547499007,0.3246750140372765,0.6752339607994501,0.06853387189659095
722481.20599,4366422.79665,0.061859936961809095,0.645554370358572,0.22658512724943636,0.5835075332296912,0.3213484627323585,0.6747287642003873,0.06853387189659095
722488.943271,4366422.80417,0.0625480331469946,0.6412473452448856,0.22658512724943636,0.5827996077926151,0.31792694296794405,0.6747287642003873,0.07830680023109245
722496.680632,4366422.81162,0.06316845647887322,0.6430503185718157,0.2223738883513724,0.5658748441383695,0.3145757423471176,0.6742846734480135,0.10901742182208687
722504.417914,4366422.81915,0.06395104546947811,0.619478505631845,0.21472673669953724,0.5648235215397138,0.31117887189861154,0.6739023824341291,0.13160603172329738
722512.155274,4366422.8267,0.06602307944223952,0.619478505631845,0.2105413338377079,0.5636332237780577,0.30734406674592213,0.6735833656788105,0.13160603172329738
722519.892558,4366422.83425,0.0668490902949691,0.6214149570620602,0.20636534817607788,0.5622996451405341,0.30450837758114185,0.6733282737056208,0.1445115889171477
722527.629841,4366422.84181,0.06809597401691259,0.6378084372696777,0.20220228053256512,0.5608170888378113,0.30078451647689497,0.6731399688182372,0.1519343642806097
722535.367205,4366422.8493,0.06780989452771244,0.6378084372696777,0.1980521659153489,0.5591778045867287,0.29633268185973205,0.6730234383639766,0.15463909815150384
722543.10449,4366422.85688,0.07267136408023336,0.6379419790569796,0.1980521659153489,0.5573774204326828,0.2919178433432863,0.6730234383639766,0.15948602409227775
722550.841775,4366422.86446,0.07596807953009797,0.6379419790569796,0.19391608957798367,0.5554081198507764,0.2874174402805048,0.6730234383639766,0.15948602409227775
722558.579139,4366422.87205,0.07452617313912946,0.6430169490451598,0.1897953468230993,0.5532654646446699,0.28277057956781476,0.6731399688182372,0.16329412799547868
722566.316425,4366422.87965,0.07642375539751535,0.6435177466643722,0.06623313821203765,0.5509426981572486,0.27815199697517046,0.6733282737056208,0.16213582226588047
722574.053714,4366422.88718,0.0766417381548551,0.6446863169041102,0.06526167874389045,0.5484343885661267,0.27348991298658726,0.6735833656788105,0.15954270590591052
722581.791079,4366422.89479,0.0797705784303258,0.6446863169041102,0.06427611097953383,0.5457349053237086,0.27001980264969966,0.6739023824341291,0.15954270590591052
722589.528367,4366422.90241,0.08192461363598294,0.6446195141667814,0.06327646992714707,0.542839876475391,0.2653729419370096,0.6742846734480135,0.1497163963903932
722597.265733,4366422.91004,0.084142320538298,0.646088601188457,0.062262720578550826,0.539742479122323,0.2607369455098771,0.6745411532048045,0.12675483410306926
722605.003025,4366422.9176,0.08641531147983349,0.6285933534784302,0.062262720578550826,0.5364384737933741,0.2560944437875227,0.6689257470721018,0.09666032209855344
722612.740314,4366422.92524,0.09251816075550467,0.6204133618202967,0.061233707663832224,0.532924349676514,0.25145411049690897,0.6689257470721018,0.06643660505815258
722620.477682,4366422.9329,0.07574795169038141,0.6204133618202967,0.060192932000909236,0.5291946749493569,0.24681665369737968,0.6633252162448744,0.06643660505815258
722628.214973,4366422.94056,0.06804026609913866,0.6136022212391762,0.059136892771863944,0.5265885263135488,0.24217198354328473,0.6577389101995591,0.042632716747627634
722635.952341,4366422.94822,0.07353788744683405,0.614470274693638,0.058069108298703834,0.5224931972013762,0.23870840062847348,0.6521675228279561,0.0381198667345877
722643.689635,4366422.95582,0.07073380236736941,0.6126005623167347,0.05698957858142885,0.5181767531730477,0.23404702469923408,0.6466117480218663,0.03791566584306333
722651.426928,4366422.9635,0.07900393626469585,0.6126005623167347,0.05589830362003924,0.5136334974392313,0.22943280109692554,0.6410716291495273,0.03791566584306333
722659.164298,4366422.9712,0.10241478730904525,0.6181095908741543,0.05479645618853725,0.508864688592919,0.22476635811800658,0.6355478601027393,0.053266254704377194
722666.901591,4366422.97889,0.11971997606550477,0.5992120588797805,0.05479645618853725,0.5038669483055536,0.22015357276124026,0.6355478601027393,0.05932968465318974
722674.638885,4366422.9866,0.11295436055942101,0.5993456006670823,0.053685209060925485,0.49864027657713494,0.21548569153677907,0.6300411347733034,0.03970386636721302
722682.376259,4366422.99424,0.11082306065799719,0.5993456006670823,0.052564562237204,0.488554773482615,0.21086927737587544,0.6245514531612193,0.03970386636721302
722690.113554,4366423.00196,0.11329377167753457,0.5961737762664779,0.051436878769467495,0.48287904902303347,0.20620573301489545,0.6190795525265251,0.014314152164242717
722047.912109,4366430.09498,0.0,0.6996761118142695,0.4227014021204612,0.5509871463623837,0.5449641580360133,0.756197733142224,0.005469283682038254
722055.64943,4366430.10207,0.0,0.6934325715863512,0.4227014021204612,0.5536799391894237,0.5401425394265144,0.756197733142224,0.017849861149012002
722063.386674,4366430.10917,0.0,0.7035825115660505,0.4194487221765167,0.5563805485413609,0.5353108309713653,0.7533058523268144,0.014368563222253418
722071.123921,4366430.11619,0.0,0.7035825115660505,0.41615021652602585,0.5590889081764586,0.5304870439301259,0.7504565591206657,0.014368563222253418
722078.861243,4366430.12331,0.0,0.7061533660867966,0.41280942099508594,0.5618039582269344,0.5256610884571458,0.7476427411328218,0.014425864740574168
722086.598489,4366430.13043,0.0,0.7035491420393944,0.4094251803137841,0.5645234464737501,0.52085469312354,0.7448645718362329,0.03779053671158395
722094.335813,4366430.13756,0.0,0.6893592605206125,0.40599980502194616,0.5672473729169056,0.5160686544960706,0.7421289034124298,0.038384818478868155
722102.073059,4366430.1447,0.0,0.6893592605206125,0.402532139849659,0.5699734853373628,0.5113035921266633,0.7394288836798817,0.038384818478868155
722109.810309,4366430.15176,0.0,0.6885913793267965,0.399024565353107,0.5727029760863773,0.5077443105661572,0.7367785639475505,0.03129108496439653
722117.547634,4366430.15892,0.0,0.6898266886165076,0.399024565353107,0.5745222391353018,0.5030177046698637,0.7367785639475505,0.033176428208889594
722125.284883,4366430.16607,0.0,0.6884578375394947,0.3954770115159318,0.5772528559938352,0.4983135354040293,0.7341637194335241,0.03614949639446244
722133.022209,4366430.17324,0.0,0.6819805832669676,0.3918907386325839,0.5547624616459312,0.4936325993354155,0.7315915492652336,0.030207836204805456
722140.75946,4366430.18034,0.0,0.6819805832669676,0.38826683195661776,0.5568128421132106,0.4889756045233663,0.7290620534426792,0.030207836204805456
722148.49671,4366430.18752,0.004554464672342895,0.6811124661284892,0.3846053615043918,0.5588566646485847,0.48434396708656946,0.7265751018611479,0.022779922651070577
722156.234038,4366430.19471,0.018232060226514524,0.6873893758830634,0.38090863781573187,0.5608926706590618,0.4796956460014827,0.7241308246253527,0.013392171999452869
722163.971289,4366430.20191,0.027351592154639934,0.6887916601674102,0.37717550562072516,0.5629208601446418,0.47621756999697656,0.7217291783670557,0.006808510881119746
722171.708541,4366430.20912,0.032597400740744464,0.6887916601674102,0.37340831046737644,0.5649379872602404,0.4715786749519051,0.7193701630862572,0.006808510881119746
722179.445873,4366430.21626,0.0352991255719406,0.6866214946892475,0.37340831046737644,0.5669450456319037,0.4669361511026962,0.7193701630862572,0.03226182333338188
